timestamp;nodeId;nodeX;nodeY;x;y;z;w;accuracy
1583773590571;VielberthGebaeude.2.68;2105.00;907.00;0.213;0.025;0.000;0.977;0.000
1583773590592;VielberthGebaeude.2.68;2105.00;907.00;0.213;0.025;0.000;0.977;0.000
1583773590612;VielberthGebaeude.2.68;2105.00;907.00;0.213;0.025;0.000;0.977;0.000
1583773590632;VielberthGebaeude.2.68;2105.00;907.00;0.229;0.047;-0.005;0.972;0.000
1583773590652;VielberthGebaeude.2.68;2105.00;907.00;0.238;0.042;-0.003;0.970;0.000
1583773590684;VielberthGebaeude.2.68;2105.00;907.00;0.241;0.032;-0.000;0.970;0.000
1583773590700;VielberthGebaeude.2.68;2105.00;907.00;0.233;0.030;-0.000;0.972;0.000
1583773590710;VielberthGebaeude.2.68;2105.00;907.00;0.229;0.029;0.000;0.973;0.000
1583773590721;VielberthGebaeude.2.68;2105.00;907.00;0.230;0.028;0.000;0.973;0.000
1583773590730;VielberthGebaeude.2.68;2105.00;907.00;0.219;0.079;0.220;0.947;0.000
1583773590740;VielberthGebaeude.2.68;2105.00;907.00;0.214;0.081;0.220;0.948;0.000
1583773590750;VielberthGebaeude.2.68;2105.00;907.00;0.207;0.081;0.196;0.955;0.000
1583773590760;VielberthGebaeude.2.68;2105.00;907.00;0.200;0.084;0.195;0.957;0.000
1583773590770;VielberthGebaeude.2.68;2105.00;907.00;0.198;0.076;0.167;0.963;0.000
1583773590780;VielberthGebaeude.2.68;2105.00;907.00;0.196;0.077;0.167;0.963;0.000
1583773590790;VielberthGebaeude.2.68;2105.00;907.00;0.198;0.076;0.158;0.964;0.000
1583773590800;VielberthGebaeude.2.68;2105.00;907.00;0.203;0.074;0.158;0.963;0.000
1583773590810;VielberthGebaeude.2.68;2105.00;907.00;0.208;0.068;0.149;0.964;0.000
1583773590820;VielberthGebaeude.2.68;2105.00;907.00;0.216;0.065;0.149;0.963;0.000
1583773590830;VielberthGebaeude.2.68;2105.00;907.00;0.219;0.074;0.198;0.952;0.000
1583773590840;VielberthGebaeude.2.68;2105.00;907.00;0.219;0.071;0.199;0.953;0.000
1583773590850;VielberthGebaeude.2.68;2105.00;907.00;0.215;0.075;0.213;0.950;0.000
1583773590860;VielberthGebaeude.2.68;2105.00;907.00;0.214;0.072;0.213;0.951;0.000
1583773590870;VielberthGebaeude.2.68;2105.00;907.00;0.214;0.074;0.222;0.948;0.000
1583773590881;VielberthGebaeude.2.68;2105.00;907.00;0.214;0.075;0.221;0.949;0.000
1583773590892;VielberthGebaeude.2.68;2105.00;907.00;0.211;0.072;0.207;0.953;0.000
1583773590902;VielberthGebaeude.2.68;2105.00;907.00;0.211;0.068;0.208;0.953;0.000
1583773590912;VielberthGebaeude.2.68;2105.00;907.00;0.208;0.069;0.208;0.953;0.000
1583773590922;VielberthGebaeude.2.68;2105.00;907.00;0.206;0.069;0.208;0.954;0.000
1583773590932;VielberthGebaeude.2.68;2105.00;907.00;0.203;0.063;0.205;0.955;0.000
1583773590942;VielberthGebaeude.2.68;2105.00;907.00;0.203;0.062;0.204;0.956;0.000
1583773590952;VielberthGebaeude.2.68;2105.00;907.00;0.202;0.065;0.233;0.949;0.000
1583773590962;VielberthGebaeude.2.68;2105.00;907.00;0.206;0.063;0.234;0.948;0.000
1583773590972;VielberthGebaeude.2.68;2105.00;907.00;0.208;0.062;0.237;0.947;0.000
1583773590982;VielberthGebaeude.2.68;2105.00;907.00;0.207;0.061;0.237;0.947;0.000
1583773590992;VielberthGebaeude.2.68;2105.00;907.00;0.204;0.056;0.225;0.951;0.000
1583773591002;VielberthGebaeude.2.68;2105.00;907.00;0.201;0.053;0.225;0.952;0.000
1583773591012;VielberthGebaeude.2.68;2105.00;907.00;0.193;0.057;0.250;0.947;0.000
1583773591022;VielberthGebaeude.2.68;2105.00;907.00;0.191;0.053;0.250;0.948;0.000
1583773591032;VielberthGebaeude.2.68;2105.00;907.00;0.185;0.060;0.299;0.934;0.000
1583773591042;VielberthGebaeude.2.68;2105.00;907.00;0.189;0.059;0.298;0.934;0.000
1583773591053;VielberthGebaeude.2.68;2105.00;907.00;0.192;0.067;0.310;0.929;0.000
1583773591063;VielberthGebaeude.2.68;2105.00;907.00;0.193;0.078;0.307;0.929;0.000
1583773591073;VielberthGebaeude.2.68;2105.00;907.00;0.197;0.066;0.225;0.952;0.000
1583773591083;VielberthGebaeude.2.68;2105.00;907.00;0.202;0.060;0.226;0.951;0.000
1583773591093;VielberthGebaeude.2.68;2105.00;907.00;0.210;0.053;0.228;0.949;0.000
1583773591103;VielberthGebaeude.2.68;2105.00;907.00;0.210;0.045;0.229;0.950;0.000
1583773591113;VielberthGebaeude.2.68;2105.00;907.00;0.204;0.048;0.265;0.941;0.000
1583773591123;VielberthGebaeude.2.68;2105.00;907.00;0.197;0.045;0.265;0.943;0.000
1583773591133;VielberthGebaeude.2.68;2105.00;907.00;0.194;0.054;0.301;0.932;0.000
1583773591143;VielberthGebaeude.2.68;2105.00;907.00;0.193;0.058;0.300;0.933;0.000
1583773591153;VielberthGebaeude.2.68;2105.00;907.00;0.194;0.058;0.265;0.943;0.000
1583773591163;VielberthGebaeude.2.68;2105.00;907.00;0.186;0.069;0.262;0.944;0.000
1583773591173;VielberthGebaeude.2.68;2105.00;907.00;0.183;0.052;0.167;0.967;0.000
1583773591183;VielberthGebaeude.2.68;2105.00;907.00;0.179;0.045;0.168;0.968;0.000
1583773591193;VielberthGebaeude.2.68;2105.00;907.00;0.170;0.045;0.203;0.963;0.000
1583773591203;VielberthGebaeude.2.68;2105.00;907.00;0.164;0.037;0.204;0.964;0.000
1583773591213;VielberthGebaeude.2.68;2105.00;907.00;0.160;0.060;0.310;0.935;0.000
1583773591223;VielberthGebaeude.2.68;2105.00;907.00;0.172;0.075;0.309;0.932;0.000
1583773591233;VielberthGebaeude.2.68;2105.00;907.00;0.193;0.057;0.144;0.969;0.000
1583773591244;VielberthGebaeude.2.68;2105.00;907.00;0.201;0.070;0.144;0.966;0.000
1583773591256;VielberthGebaeude.2.68;2105.00;907.00;0.204;0.048;0.020;0.978;0.000
1583773591265;VielberthGebaeude.2.68;2105.00;907.00;0.193;0.054;0.019;0.979;0.000
1583773591277;VielberthGebaeude.2.68;2105.00;907.00;0.185;0.040;-0.016;0.982;0.000
1583773591287;VielberthGebaeude.2.68;2105.00;907.00;0.175;0.028;-0.014;0.984;0.000
1583773591297;VielberthGebaeude.2.68;2105.00;907.00;0.155;0.053;0.135;0.977;0.000
1583773591307;VielberthGebaeude.2.68;2105.00;907.00;0.158;0.052;0.136;0.977;0.000
1583773591317;VielberthGebaeude.2.68;2105.00;907.00;0.156;0.075;0.208;0.963;0.000
1583773591327;VielberthGebaeude.2.68;2105.00;907.00;0.161;0.077;0.209;0.962;0.000
1583773591337;VielberthGebaeude.2.68;2105.00;907.00;0.167;0.056;0.124;0.976;0.000
1583773591348;VielberthGebaeude.2.68;2105.00;907.00;0.162;0.050;0.125;0.978;0.000
1583773591359;VielberthGebaeude.2.68;2105.00;907.00;0.147;0.064;0.203;0.966;0.000
1583773591369;VielberthGebaeude.2.68;2105.00;907.00;0.153;0.072;0.202;0.965;0.000
1583773591379;VielberthGebaeude.2.68;2105.00;907.00;0.167;0.081;0.162;0.969;0.000
1583773591390;VielberthGebaeude.2.68;2105.00;907.00;0.170;0.096;0.160;0.968;0.000
1583773591400;VielberthGebaeude.2.68;2105.00;907.00;0.179;0.058;-0.022;0.982;0.000
1583773591411;VielberthGebaeude.2.68;2105.00;907.00;0.174;0.052;0.027;0.983;0.000
1583773591421;VielberthGebaeude.2.68;2105.00;907.00;0.175;0.040;0.029;0.983;0.000
1583773591432;VielberthGebaeude.2.68;2105.00;907.00;0.174;0.025;0.032;0.984;0.000
1583773591443;VielberthGebaeude.2.68;2105.00;907.00;0.170;0.054;0.245;0.953;0.000
1583773591453;VielberthGebaeude.2.68;2105.00;907.00;0.170;0.046;0.247;0.953;0.000
1583773591463;VielberthGebaeude.2.68;2105.00;907.00;0.168;0.056;0.299;0.938;0.000
1583773591473;VielberthGebaeude.2.68;2105.00;907.00;0.169;0.058;0.300;0.937;0.000
1583773591483;VielberthGebaeude.2.68;2105.00;907.00;0.157;0.061;0.288;0.943;0.000
1583773591493;VielberthGebaeude.2.68;2105.00;907.00;0.154;0.090;0.284;0.942;0.000
1583773591504;VielberthGebaeude.2.68;2105.00;907.00;0.172;0.075;0.124;0.974;0.000
1583773591514;VielberthGebaeude.2.68;2105.00;907.00;0.175;0.067;0.128;0.974;0.000
1583773591524;VielberthGebaeude.2.68;2105.00;907.00;0.170;0.051;0.078;0.981;0.000
1583773591534;VielberthGebaeude.2.68;2105.00;907.00;0.167;0.050;0.082;0.981;0.000
1583773591544;VielberthGebaeude.2.68;2105.00;907.00;0.160;0.062;0.126;0.977;0.000
1583773591554;VielberthGebaeude.2.68;2105.00;907.00;0.162;0.051;0.132;0.977;0.000
1583773591565;VielberthGebaeude.2.68;2105.00;907.00;0.159;0.061;0.182;0.969;0.000
1583773591575;VielberthGebaeude.2.68;2105.00;907.00;0.157;0.064;0.187;0.968;0.000
1583773591586;VielberthGebaeude.2.68;2105.00;907.00;0.157;0.062;0.169;0.971;0.000
1583773591595;VielberthGebaeude.2.68;2105.00;907.00;0.155;0.065;0.174;0.970;0.000
1583773591606;VielberthGebaeude.2.68;2105.00;907.00;0.154;0.068;0.174;0.970;0.000
1583773591615;VielberthGebaeude.2.68;2105.00;907.00;0.152;0.072;0.180;0.969;0.000
1583773591626;VielberthGebaeude.2.68;2105.00;907.00;0.151;0.074;0.171;0.971;0.000
1583773591636;VielberthGebaeude.2.68;2105.00;907.00;0.149;0.078;0.178;0.969;0.000
1583773591646;VielberthGebaeude.2.68;2105.00;907.00;0.149;0.078;0.165;0.972;0.000
1583773591656;VielberthGebaeude.2.68;2105.00;907.00;0.148;0.081;0.170;0.971;0.000
1583773591666;VielberthGebaeude.2.68;2105.00;907.00;0.144;0.088;0.211;0.963;0.000
1583773591676;VielberthGebaeude.2.68;2105.00;907.00;0.143;0.089;0.217;0.962;0.000
1583773591687;VielberthGebaeude.2.68;2105.00;907.00;0.138;0.098;0.275;0.946;0.000
1583773591696;VielberthGebaeude.2.68;2105.00;907.00;0.136;0.101;0.282;0.944;0.000
1583773591706;VielberthGebaeude.2.68;2105.00;907.00;0.131;0.108;0.320;0.932;0.000
1583773591718;VielberthGebaeude.2.68;2105.00;907.00;0.129;0.111;0.330;0.929;0.000
1583773591727;VielberthGebaeude.2.68;2105.00;907.00;0.125;0.115;0.354;0.920;0.000
1583773591737;VielberthGebaeude.2.68;2105.00;907.00;0.122;0.115;0.365;0.916;0.000
1583773591748;VielberthGebaeude.2.68;2105.00;907.00;0.118;0.118;0.394;0.904;0.000
1583773591757;VielberthGebaeude.2.68;2105.00;907.00;0.117;0.117;0.404;0.900;0.000
1583773591767;VielberthGebaeude.2.68;2105.00;907.00;0.116;0.115;0.414;0.895;0.000
1583773591778;VielberthGebaeude.2.68;2105.00;907.00;0.117;0.111;0.423;0.892;0.000
1583773591787;VielberthGebaeude.2.68;2105.00;907.00;0.118;0.105;0.432;0.888;0.000
1583773591797;VielberthGebaeude.2.68;2105.00;907.00;0.120;0.097;0.440;0.885;0.000
1583773591807;VielberthGebaeude.2.68;2105.00;907.00;0.122;0.089;0.449;0.881;0.000
1583773591817;VielberthGebaeude.2.68;2105.00;907.00;0.124;0.082;0.456;0.878;0.000
1583773591827;VielberthGebaeude.2.68;2105.00;907.00;0.125;0.076;0.465;0.873;0.000
1583773591837;VielberthGebaeude.2.68;2105.00;907.00;0.127;0.070;0.471;0.870;0.000
1583773591847;VielberthGebaeude.2.68;2105.00;907.00;0.130;0.065;0.478;0.866;0.000
1583773591857;VielberthGebaeude.2.68;2105.00;907.00;0.132;0.060;0.483;0.863;0.000
1583773591868;VielberthGebaeude.2.68;2105.00;907.00;0.135;0.057;0.489;0.860;0.000
1583773591877;VielberthGebaeude.2.68;2105.00;907.00;0.138;0.055;0.493;0.857;0.000
1583773591887;VielberthGebaeude.2.68;2105.00;907.00;0.140;0.054;0.499;0.853;0.000
1583773591897;VielberthGebaeude.2.68;2105.00;907.00;0.141;0.055;0.504;0.850;0.000
1583773591907;VielberthGebaeude.2.68;2105.00;907.00;0.142;0.057;0.510;0.846;0.000
1583773591918;VielberthGebaeude.2.68;2105.00;907.00;0.143;0.058;0.515;0.843;0.000
1583773591928;VielberthGebaeude.2.68;2105.00;907.00;0.144;0.058;0.521;0.839;0.000
1583773591938;VielberthGebaeude.2.68;2105.00;907.00;0.146;0.057;0.525;0.836;0.000
1583773591948;VielberthGebaeude.2.68;2105.00;907.00;0.148;0.055;0.530;0.833;0.000
1583773591958;VielberthGebaeude.2.68;2105.00;907.00;0.151;0.052;0.534;0.830;0.000
1583773591968;VielberthGebaeude.2.68;2105.00;907.00;0.154;0.050;0.539;0.827;0.000
1583773591978;VielberthGebaeude.2.68;2105.00;907.00;0.157;0.048;0.542;0.824;0.000
1583773591988;VielberthGebaeude.2.68;2105.00;907.00;0.161;0.047;0.547;0.820;0.000
1583773591999;VielberthGebaeude.2.68;2105.00;907.00;0.163;0.047;0.551;0.817;0.000
1583773592009;VielberthGebaeude.2.68;2105.00;907.00;0.165;0.046;0.556;0.813;0.000
1583773592019;VielberthGebaeude.2.68;2105.00;907.00;0.167;0.046;0.561;0.810;0.000
1583773592029;VielberthGebaeude.2.68;2105.00;907.00;0.168;0.046;0.566;0.806;0.000
1583773592039;VielberthGebaeude.2.68;2105.00;907.00;0.169;0.045;0.570;0.803;0.000
1583773592050;VielberthGebaeude.2.68;2105.00;907.00;0.169;0.045;0.575;0.799;0.000
1583773592059;VielberthGebaeude.2.68;2105.00;907.00;0.170;0.044;0.580;0.796;0.000
1583773592069;VielberthGebaeude.2.68;2105.00;907.00;0.170;0.044;0.586;0.791;0.000
1583773592079;VielberthGebaeude.2.68;2105.00;907.00;0.171;0.044;0.590;0.788;0.000
1583773592089;VielberthGebaeude.2.68;2105.00;907.00;0.172;0.043;0.595;0.784;0.000
1583773592099;VielberthGebaeude.2.68;2105.00;907.00;0.172;0.043;0.599;0.780;0.000
1583773592109;VielberthGebaeude.2.68;2105.00;907.00;0.173;0.042;0.605;0.776;0.000
1583773592119;VielberthGebaeude.2.68;2105.00;907.00;0.174;0.042;0.609;0.773;0.000
1583773592130;VielberthGebaeude.2.68;2105.00;907.00;0.175;0.041;0.614;0.769;0.000
1583773592139;VielberthGebaeude.2.68;2105.00;907.00;0.175;0.041;0.618;0.766;0.000
1583773592149;VielberthGebaeude.2.68;2105.00;907.00;0.176;0.042;0.622;0.761;0.000
1583773592159;VielberthGebaeude.2.68;2105.00;907.00;0.176;0.043;0.626;0.759;0.000
1583773592170;VielberthGebaeude.2.68;2105.00;907.00;0.176;0.044;0.630;0.755;0.000
1583773592179;VielberthGebaeude.2.68;2105.00;907.00;0.176;0.046;0.632;0.753;0.000
1583773592190;VielberthGebaeude.2.68;2105.00;907.00;0.176;0.048;0.636;0.750;0.000
1583773592199;VielberthGebaeude.2.68;2105.00;907.00;0.175;0.050;0.638;0.748;0.000
1583773592209;VielberthGebaeude.2.68;2105.00;907.00;0.174;0.052;0.642;0.745;0.000
1583773592220;VielberthGebaeude.2.68;2105.00;907.00;0.173;0.054;0.644;0.743;0.000
1583773592229;VielberthGebaeude.2.68;2105.00;907.00;0.171;0.055;0.648;0.740;0.000
1583773592239;VielberthGebaeude.2.68;2105.00;907.00;0.170;0.056;0.650;0.739;0.000
1583773592249;VielberthGebaeude.2.68;2105.00;907.00;0.168;0.057;0.654;0.735;0.000
1583773592259;VielberthGebaeude.2.68;2105.00;907.00;0.167;0.058;0.657;0.733;0.000
1583773592269;VielberthGebaeude.2.68;2105.00;907.00;0.166;0.060;0.662;0.728;0.000
1583773592279;VielberthGebaeude.2.68;2105.00;907.00;0.166;0.061;0.665;0.725;0.000
1583773592289;VielberthGebaeude.2.68;2105.00;907.00;0.166;0.063;0.670;0.721;0.000
1583773592299;VielberthGebaeude.2.68;2105.00;907.00;0.166;0.064;0.673;0.717;0.000
1583773592311;VielberthGebaeude.2.68;2105.00;907.00;0.166;0.066;0.678;0.713;0.000
1583773592320;VielberthGebaeude.2.68;2105.00;907.00;0.167;0.068;0.681;0.710;0.000
1583773592330;VielberthGebaeude.2.68;2105.00;907.00;0.167;0.069;0.686;0.705;0.000
1583773592341;VielberthGebaeude.2.68;2105.00;907.00;0.167;0.071;0.688;0.702;0.000
1583773592350;VielberthGebaeude.2.68;2105.00;907.00;0.167;0.072;0.693;0.698;0.000
1583773592360;VielberthGebaeude.2.68;2105.00;907.00;0.168;0.073;0.696;0.694;0.000
1583773592370;VielberthGebaeude.2.68;2105.00;907.00;0.168;0.074;0.701;0.689;0.000
1583773592380;VielberthGebaeude.2.68;2105.00;907.00;0.168;0.075;0.704;0.686;0.000
1583773592390;VielberthGebaeude.2.68;2105.00;907.00;0.167;0.076;0.709;0.681;0.000
1583773592401;VielberthGebaeude.2.68;2105.00;907.00;0.167;0.077;0.712;0.678;0.000
1583773592411;VielberthGebaeude.2.68;2105.00;907.00;0.167;0.079;0.716;0.673;0.000
1583773592421;VielberthGebaeude.2.68;2105.00;907.00;0.167;0.080;0.719;0.670;0.000
1583773592430;VielberthGebaeude.2.68;2105.00;907.00;0.167;0.081;0.722;0.666;0.000
1583773592440;VielberthGebaeude.2.68;2105.00;907.00;0.167;0.082;0.725;0.664;0.000
1583773592450;VielberthGebaeude.2.68;2105.00;907.00;0.166;0.083;0.728;0.660;0.000
1583773592460;VielberthGebaeude.2.68;2105.00;907.00;0.166;0.085;0.730;0.657;0.000
1583773592470;VielberthGebaeude.2.68;2105.00;907.00;0.166;0.086;0.734;0.653;0.000
1583773592480;VielberthGebaeude.2.68;2105.00;907.00;0.165;0.087;0.736;0.650;0.000
1583773592490;VielberthGebaeude.2.68;2105.00;907.00;0.165;0.089;0.740;0.646;0.000
1583773592500;VielberthGebaeude.2.68;2105.00;907.00;0.165;0.090;0.743;0.643;0.000
1583773592510;VielberthGebaeude.2.68;2105.00;907.00;0.164;0.091;0.746;0.639;0.000
1583773592520;VielberthGebaeude.2.68;2105.00;907.00;0.163;0.093;0.749;0.636;0.000
1583773592531;VielberthGebaeude.2.68;2105.00;907.00;0.163;0.094;0.752;0.632;0.000
1583773592540;VielberthGebaeude.2.68;2105.00;907.00;0.163;0.095;0.754;0.629;0.000
1583773592550;VielberthGebaeude.2.68;2105.00;907.00;0.162;0.096;0.757;0.626;0.000
1583773592560;VielberthGebaeude.2.68;2105.00;907.00;0.162;0.097;0.759;0.623;0.000
1583773592570;VielberthGebaeude.2.68;2105.00;907.00;0.161;0.098;0.762;0.619;0.000
1583773592580;VielberthGebaeude.2.68;2105.00;907.00;0.160;0.099;0.765;0.616;0.000
1583773592590;VielberthGebaeude.2.68;2105.00;907.00;0.159;0.100;0.768;0.612;0.000
1583773592600;VielberthGebaeude.2.68;2105.00;907.00;0.158;0.102;0.771;0.608;0.000
1583773592610;VielberthGebaeude.2.68;2105.00;907.00;0.158;0.104;0.775;0.603;0.000
1583773592620;VielberthGebaeude.2.68;2105.00;907.00;0.158;0.106;0.778;0.599;0.000
1583773592630;VielberthGebaeude.2.68;2105.00;907.00;0.158;0.108;0.782;0.594;0.000
1583773592640;VielberthGebaeude.2.68;2105.00;907.00;0.159;0.111;0.784;0.590;0.000
1583773592650;VielberthGebaeude.2.68;2105.00;907.00;0.160;0.113;0.787;0.585;0.000
1583773592661;VielberthGebaeude.2.68;2105.00;907.00;0.161;0.115;0.789;0.582;0.000
1583773592670;VielberthGebaeude.2.68;2105.00;907.00;0.161;0.116;0.792;0.578;0.000
1583773592680;VielberthGebaeude.2.68;2105.00;907.00;0.162;0.118;0.794;0.574;0.000
1583773592690;VielberthGebaeude.2.68;2105.00;907.00;0.161;0.119;0.797;0.570;0.000
1583773592700;VielberthGebaeude.2.68;2105.00;907.00;0.161;0.120;0.799;0.567;0.000
1583773592710;VielberthGebaeude.2.68;2105.00;907.00;0.161;0.121;0.802;0.562;0.000
1583773592720;VielberthGebaeude.2.68;2105.00;907.00;0.160;0.122;0.805;0.558;0.000
1583773592730;VielberthGebaeude.2.68;2105.00;907.00;0.159;0.122;0.808;0.554;0.000
1583773592740;VielberthGebaeude.2.68;2105.00;907.00;0.159;0.123;0.810;0.550;0.000
1583773592750;VielberthGebaeude.2.68;2105.00;907.00;0.158;0.123;0.813;0.546;0.000
1583773592761;VielberthGebaeude.2.68;2105.00;907.00;0.157;0.123;0.815;0.543;0.000
1583773592770;VielberthGebaeude.2.68;2105.00;907.00;0.157;0.124;0.818;0.540;0.000
