timestamp;nodeId;nodeX;nodeY;x;y;z;w;accuracy
1583770085657;VielberthGebaeude.1.86;1842.00;1335.00;0.222;0.089;0.000;0.971;0.000
1583770085677;VielberthGebaeude.1.86;1842.00;1335.00;0.222;0.089;0.000;0.971;0.000
1583770085697;VielberthGebaeude.1.86;1842.00;1335.00;0.225;0.049;0.009;0.973;0.000
1583770085717;VielberthGebaeude.1.86;1842.00;1335.00;0.222;0.046;0.010;0.974;0.000
1583770085738;VielberthGebaeude.1.86;1842.00;1335.00;0.224;0.044;0.010;0.974;0.000
1583770085754;VielberthGebaeude.1.86;1842.00;1335.00;0.227;0.042;0.011;0.973;0.000
1583770085764;VielberthGebaeude.1.86;1842.00;1335.00;0.221;0.044;0.010;0.974;0.000
1583770085774;VielberthGebaeude.1.86;1842.00;1335.00;0.214;0.048;0.009;0.976;0.000
1583770085784;VielberthGebaeude.1.86;1842.00;1335.00;0.215;0.049;0.009;0.975;0.000
1583770085794;VielberthGebaeude.1.86;1842.00;1335.00;0.214;0.051;0.009;0.976;0.000
1583770085804;VielberthGebaeude.1.86;1842.00;1335.00;0.211;0.048;0.009;0.976;0.000
1583770085814;VielberthGebaeude.1.86;1842.00;1335.00;0.210;0.045;0.010;0.977;0.000
1583770085824;VielberthGebaeude.1.86;1842.00;1335.00;0.214;0.043;0.010;0.976;0.000
1583770085834;VielberthGebaeude.1.86;1842.00;1335.00;0.218;0.044;0.010;0.975;0.000
1583770085844;VielberthGebaeude.1.86;1842.00;1335.00;0.216;0.046;0.010;0.975;0.000
1583770085854;VielberthGebaeude.1.86;1842.00;1335.00;0.217;0.046;0.010;0.975;0.000
1583770085864;VielberthGebaeude.1.86;1842.00;1335.00;0.218;0.049;0.009;0.975;0.000
1583770085874;VielberthGebaeude.1.86;1842.00;1335.00;0.220;0.049;0.009;0.974;0.000
1583770085884;VielberthGebaeude.1.86;1842.00;1335.00;0.222;0.044;0.010;0.974;0.000
1583770085894;VielberthGebaeude.1.86;1842.00;1335.00;0.223;0.042;0.011;0.974;0.000
1583770085904;VielberthGebaeude.1.86;1842.00;1335.00;0.225;0.042;0.011;0.973;0.000
1583770085914;VielberthGebaeude.1.86;1842.00;1335.00;0.222;0.045;0.010;0.974;0.000
1583770085925;VielberthGebaeude.1.86;1842.00;1335.00;0.215;0.048;0.009;0.975;0.000
1583770085934;VielberthGebaeude.1.86;1842.00;1335.00;0.209;0.051;0.008;0.976;0.000
1583770085944;VielberthGebaeude.1.86;1842.00;1335.00;0.208;0.051;0.008;0.977;0.000
1583770085954;VielberthGebaeude.1.86;1842.00;1335.00;0.215;0.046;0.010;0.975;0.000
1583770085964;VielberthGebaeude.1.86;1842.00;1335.00;0.222;0.044;0.011;0.974;0.000
1583770085974;VielberthGebaeude.1.86;1842.00;1335.00;0.221;0.045;0.011;0.974;0.000
1583770085984;VielberthGebaeude.1.86;1842.00;1335.00;0.216;0.045;0.010;0.975;0.000
1583770085994;VielberthGebaeude.1.86;1842.00;1335.00;0.217;0.045;0.010;0.975;0.000
1583770086004;VielberthGebaeude.1.86;1842.00;1335.00;0.221;0.047;0.010;0.974;0.000
1583770086014;VielberthGebaeude.1.86;1842.00;1335.00;0.223;0.047;0.010;0.974;0.000
1583770086024;VielberthGebaeude.1.86;1842.00;1335.00;0.219;0.047;0.010;0.974;0.000
1583770086034;VielberthGebaeude.1.86;1842.00;1335.00;0.219;0.045;0.011;0.975;0.000
1583770086044;VielberthGebaeude.1.86;1842.00;1335.00;0.218;0.041;0.011;0.975;0.000
1583770086054;VielberthGebaeude.1.86;1842.00;1335.00;0.219;0.041;0.011;0.975;0.000
1583770086064;VielberthGebaeude.1.86;1842.00;1335.00;0.221;0.045;0.010;0.974;0.000
1583770086074;VielberthGebaeude.1.86;1842.00;1335.00;0.219;0.045;0.010;0.975;0.000
1583770086084;VielberthGebaeude.1.86;1842.00;1335.00;0.215;0.050;0.009;0.975;0.000
1583770086094;VielberthGebaeude.1.86;1842.00;1335.00;0.211;0.052;0.008;0.976;0.000
1583770086104;VielberthGebaeude.1.86;1842.00;1335.00;0.211;0.053;0.008;0.976;0.000
1583770086114;VielberthGebaeude.1.86;1842.00;1335.00;0.211;0.057;0.007;0.976;0.000
1583770086124;VielberthGebaeude.1.86;1842.00;1335.00;0.211;0.062;0.006;0.975;0.000
1583770086134;VielberthGebaeude.1.86;1842.00;1335.00;0.212;0.063;0.005;0.975;0.000
1583770086144;VielberthGebaeude.1.86;1842.00;1335.00;0.212;0.055;0.007;0.976;0.000
1583770086154;VielberthGebaeude.1.86;1842.00;1335.00;0.213;0.050;0.008;0.976;0.000
1583770086164;VielberthGebaeude.1.86;1842.00;1335.00;0.214;0.047;0.009;0.976;0.000
1583770086174;VielberthGebaeude.1.86;1842.00;1335.00;0.214;0.049;0.009;0.975;0.000
1583770086184;VielberthGebaeude.1.86;1842.00;1335.00;0.215;0.054;0.008;0.975;0.000
1583770086194;VielberthGebaeude.1.86;1842.00;1335.00;0.215;0.053;0.008;0.975;0.000
1583770086204;VielberthGebaeude.1.86;1842.00;1335.00;0.217;0.049;0.009;0.975;0.000
1583770086214;VielberthGebaeude.1.86;1842.00;1335.00;0.217;0.049;0.009;0.975;0.000
1583770086224;VielberthGebaeude.1.86;1842.00;1335.00;0.216;0.049;0.009;0.975;0.000
1583770086234;VielberthGebaeude.1.86;1842.00;1335.00;0.214;0.047;0.010;0.976;0.000
1583770086244;VielberthGebaeude.1.86;1842.00;1335.00;0.214;0.042;0.011;0.976;0.000
1583770086254;VielberthGebaeude.1.86;1842.00;1335.00;0.213;0.042;0.011;0.976;0.000
1583770086264;VielberthGebaeude.1.86;1842.00;1335.00;0.213;0.047;0.010;0.976;0.000
1583770086274;VielberthGebaeude.1.86;1842.00;1335.00;0.215;0.050;0.009;0.975;0.000
1583770086284;VielberthGebaeude.1.86;1842.00;1335.00;0.213;0.057;0.007;0.975;0.000
1583770086294;VielberthGebaeude.1.86;1842.00;1335.00;0.212;0.059;0.007;0.975;0.000
1583770086304;VielberthGebaeude.1.86;1842.00;1335.00;0.210;0.058;0.007;0.976;0.000
1583770086314;VielberthGebaeude.1.86;1842.00;1335.00;0.213;0.058;0.007;0.975;0.000
1583770086324;VielberthGebaeude.1.86;1842.00;1335.00;0.218;0.054;0.008;0.974;0.000
