timestamp;nodeId;nodeX;nodeY;pressure;accuracy
1582890578503;VielberthGebaeude.1.77;1345.00;1338.00;974.426;3
1582890578685;VielberthGebaeude.1.77;1345.00;1338.00;974.453;3
1582890578865;VielberthGebaeude.1.77;1345.00;1338.00;974.500;3
1582890579047;VielberthGebaeude.1.77;1345.00;1338.00;974.531;3
1582890579230;VielberthGebaeude.1.77;1345.00;1338.00;974.588;3
1582890579411;VielberthGebaeude.1.77;1345.00;1338.00;974.631;3
1582890579593;VielberthGebaeude.1.77;1345.00;1338.00;974.657;3
1582890579775;VielberthGebaeude.1.77;1345.00;1338.00;974.684;3
1582890579956;VielberthGebaeude.1.77;1345.00;1338.00;974.692;3
1582890580136;VielberthGebaeude.1.77;1345.00;1338.00;974.680;3
1582890580316;VielberthGebaeude.1.77;1345.00;1338.00;974.677;3
1582890580496;VielberthGebaeude.1.77;1345.00;1338.00;974.672;3
1582890580677;VielberthGebaeude.1.77;1345.00;1338.00;974.679;3
1582890580857;VielberthGebaeude.1.77;1345.00;1338.00;974.677;3
1582890581037;VielberthGebaeude.1.77;1345.00;1338.00;974.668;3
1582890581218;VielberthGebaeude.1.77;1345.00;1338.00;974.671;3
1582890581398;VielberthGebaeude.1.77;1345.00;1338.00;974.685;3
1582890581580;VielberthGebaeude.1.77;1345.00;1338.00;974.684;3
1582890581764;VielberthGebaeude.1.77;1345.00;1338.00;974.677;3
1582890581943;VielberthGebaeude.1.77;1345.00;1338.00;974.666;3
1582890582124;VielberthGebaeude.1.77;1345.00;1338.00;974.669;3
1582890582303;VielberthGebaeude.1.77;1345.00;1338.00;974.669;3
1582890582483;VielberthGebaeude.1.77;1345.00;1338.00;974.667;3
1582890582666;VielberthGebaeude.1.77;1345.00;1338.00;974.658;3
1582890582847;VielberthGebaeude.1.77;1345.00;1338.00;974.659;3
1582890583027;VielberthGebaeude.1.77;1345.00;1338.00;974.662;3
1582890583208;VielberthGebaeude.1.77;1345.00;1338.00;974.666;3
1582890583388;VielberthGebaeude.1.77;1345.00;1338.00;974.672;3
1582890583570;VielberthGebaeude.1.77;1345.00;1338.00;974.667;3
1582890583751;VielberthGebaeude.1.77;1345.00;1338.00;974.663;3
1582890583937;VielberthGebaeude.1.77;1345.00;1338.00;974.659;3
1582890584118;VielberthGebaeude.1.77;1345.00;1338.00;974.657;3
1582890584299;VielberthGebaeude.1.77;1345.00;1338.00;974.652;3
1582890584482;VielberthGebaeude.1.77;1345.00;1338.00;974.656;3
1582890584663;VielberthGebaeude.1.77;1345.00;1338.00;974.647;3
1582890584848;VielberthGebaeude.1.77;1345.00;1338.00;974.651;3
1582890585029;VielberthGebaeude.1.77;1345.00;1338.00;974.647;3
1582890585210;VielberthGebaeude.1.77;1345.00;1338.00;974.651;3
1582890585390;VielberthGebaeude.1.77;1345.00;1338.00;974.656;3
1582890585572;VielberthGebaeude.1.77;1345.00;1338.00;974.661;3
1582890585754;VielberthGebaeude.1.77;1345.00;1338.00;974.656;3
1582890585934;VielberthGebaeude.1.77;1345.00;1338.00;974.656;3
1582890586115;VielberthGebaeude.1.77;1345.00;1338.00;974.651;3
1582890586295;VielberthGebaeude.1.77;1345.00;1338.00;974.655;3
1582890586475;VielberthGebaeude.1.77;1345.00;1338.00;974.645;3
1582890586657;VielberthGebaeude.1.77;1345.00;1338.00;974.638;3
1582890586839;VielberthGebaeude.1.77;1345.00;1338.00;974.634;3
1582890587019;VielberthGebaeude.1.77;1345.00;1338.00;974.634;3
1582890587200;VielberthGebaeude.1.77;1345.00;1338.00;974.637;3
