timestamp;nodeId;nodeX;nodeY;pressure;accuracy
1583769799312;VielberthGebaeude.1.48;2041.00;1077.00;970.004;3
1583769799412;VielberthGebaeude.1.48;2041.00;1077.00;970.001;3
1583769799513;VielberthGebaeude.1.48;2041.00;1077.00;970.001;3
1583769799613;VielberthGebaeude.1.48;2041.00;1077.00;970.018;3
1583769799714;VielberthGebaeude.1.48;2041.00;1077.00;970.030;3
1583769799815;VielberthGebaeude.1.48;2041.00;1077.00;970.030;3
1583769799915;VielberthGebaeude.1.48;2041.00;1077.00;970.040;3
1583769800019;VielberthGebaeude.1.48;2041.00;1077.00;970.040;3
1583769800120;VielberthGebaeude.1.48;2041.00;1077.00;970.047;3
1583769800221;VielberthGebaeude.1.48;2041.00;1077.00;970.047;3
1583769800322;VielberthGebaeude.1.48;2041.00;1077.00;970.048;3
1583769800424;VielberthGebaeude.1.48;2041.00;1077.00;970.048;3
1583769800525;VielberthGebaeude.1.48;2041.00;1077.00;970.047;3
1583769800625;VielberthGebaeude.1.48;2041.00;1077.00;970.046;3
1583769800727;VielberthGebaeude.1.48;2041.00;1077.00;970.046;3
1583769800827;VielberthGebaeude.1.48;2041.00;1077.00;970.041;3
1583769800931;VielberthGebaeude.1.48;2041.00;1077.00;970.041;3
1583769801030;VielberthGebaeude.1.48;2041.00;1077.00;970.043;3
1583769801130;VielberthGebaeude.1.48;2041.00;1077.00;970.043;3
1583769801231;VielberthGebaeude.1.48;2041.00;1077.00;970.040;3
1583769801331;VielberthGebaeude.1.48;2041.00;1077.00;970.040;3
1583769801434;VielberthGebaeude.1.48;2041.00;1077.00;970.027;3
1583769801534;VielberthGebaeude.1.48;2041.00;1077.00;970.027;3
1583769801636;VielberthGebaeude.1.48;2041.00;1077.00;970.027;3
1583769801737;VielberthGebaeude.1.48;2041.00;1077.00;970.019;3
1583769801837;VielberthGebaeude.1.48;2041.00;1077.00;970.019;3
1583769801939;VielberthGebaeude.1.48;2041.00;1077.00;970.022;3
1583769802041;VielberthGebaeude.1.48;2041.00;1077.00;970.022;3
1583769802141;VielberthGebaeude.1.48;2041.00;1077.00;970.012;3
1583769802241;VielberthGebaeude.1.48;2041.00;1077.00;970.012;3
1583769802341;VielberthGebaeude.1.48;2041.00;1077.00;970.009;3
1583769802441;VielberthGebaeude.1.48;2041.00;1077.00;970.012;3
1583769802541;VielberthGebaeude.1.48;2041.00;1077.00;970.012;3
1583769802641;VielberthGebaeude.1.48;2041.00;1077.00;970.020;3
1583769802742;VielberthGebaeude.1.48;2041.00;1077.00;970.020;3
1583769802843;VielberthGebaeude.1.48;2041.00;1077.00;970.039;3
1583769802943;VielberthGebaeude.1.48;2041.00;1077.00;970.039;3
1583769803044;VielberthGebaeude.1.48;2041.00;1077.00;970.053;3
1583769803144;VielberthGebaeude.1.48;2041.00;1077.00;970.053;3
1583769803245;VielberthGebaeude.1.48;2041.00;1077.00;970.049;3
1583769803345;VielberthGebaeude.1.48;2041.00;1077.00;970.062;3
1583769803445;VielberthGebaeude.1.48;2041.00;1077.00;970.062;3
1583769803547;VielberthGebaeude.1.48;2041.00;1077.00;970.063;3
1583769803647;VielberthGebaeude.1.48;2041.00;1077.00;970.063;3
1583769803748;VielberthGebaeude.1.48;2041.00;1077.00;970.059;3
1583769803848;VielberthGebaeude.1.48;2041.00;1077.00;970.059;3
1583769803949;VielberthGebaeude.1.48;2041.00;1077.00;970.057;3
1583769804050;VielberthGebaeude.1.48;2041.00;1077.00;970.057;3
1583769804150;VielberthGebaeude.1.48;2041.00;1077.00;970.039;3
1583769804250;VielberthGebaeude.1.48;2041.00;1077.00;970.027;3
1583769804352;VielberthGebaeude.1.48;2041.00;1077.00;970.027;3
1583769804453;VielberthGebaeude.1.48;2041.00;1077.00;970.029;3
1583769804554;VielberthGebaeude.1.48;2041.00;1077.00;970.029;3
1583769804654;VielberthGebaeude.1.48;2041.00;1077.00;970.021;3
1583769804755;VielberthGebaeude.1.48;2041.00;1077.00;970.021;3
1583769804855;VielberthGebaeude.1.48;2041.00;1077.00;970.024;3
1583769804956;VielberthGebaeude.1.48;2041.00;1077.00;970.024;3
1583769805057;VielberthGebaeude.1.48;2041.00;1077.00;970.018;3
1583769805158;VielberthGebaeude.1.48;2041.00;1077.00;970.017;3
1583769805258;VielberthGebaeude.1.48;2041.00;1077.00;970.017;3
1583769805358;VielberthGebaeude.1.48;2041.00;1077.00;970.011;3
1583769805458;VielberthGebaeude.1.48;2041.00;1077.00;970.011;3
1583769805558;VielberthGebaeude.1.48;2041.00;1077.00;970.013;3
1583769805660;VielberthGebaeude.1.48;2041.00;1077.00;970.013;3
1583769805761;VielberthGebaeude.1.48;2041.00;1077.00;970.027;3
1583769805861;VielberthGebaeude.1.48;2041.00;1077.00;970.027;3
1583769805962;VielberthGebaeude.1.48;2041.00;1077.00;970.025;3
1583769806064;VielberthGebaeude.1.48;2041.00;1077.00;970.019;3
1583769806166;VielberthGebaeude.1.48;2041.00;1077.00;970.019;3
1583769806267;VielberthGebaeude.1.48;2041.00;1077.00;970.025;3
1583769806369;VielberthGebaeude.1.48;2041.00;1077.00;970.025;3
1583769806471;VielberthGebaeude.1.48;2041.00;1077.00;970.026;3
1583769806571;VielberthGebaeude.1.48;2041.00;1077.00;970.026;3
1583769806671;VielberthGebaeude.1.48;2041.00;1077.00;970.050;3
1583769806773;VielberthGebaeude.1.48;2041.00;1077.00;970.050;3
1583769806875;VielberthGebaeude.1.48;2041.00;1077.00;970.042;3
1583769806977;VielberthGebaeude.1.48;2041.00;1077.00;970.037;3
1583769807079;VielberthGebaeude.1.48;2041.00;1077.00;970.037;3
1583769807179;VielberthGebaeude.1.48;2041.00;1077.00;970.035;3
1583769807282;VielberthGebaeude.1.48;2041.00;1077.00;970.035;3
1583769807383;VielberthGebaeude.1.48;2041.00;1077.00;970.037;3
