timestamp;nodeId;nodeX;nodeY;x;y;z;w;accuracy
1582890195993;VielberthGebaeude.1.149;1919.00;1048.00;0.236;-0.054;0.000;0.970;0.000
1582890196013;VielberthGebaeude.1.149;1919.00;1048.00;0.236;-0.054;0.000;0.970;0.000
1582890196041;VielberthGebaeude.1.149;1919.00;1048.00;0.128;-0.024;-0.001;0.991;0.000
1582890196048;VielberthGebaeude.1.149;1919.00;1048.00;0.126;-0.032;-0.000;0.991;0.000
1582890196058;VielberthGebaeude.1.149;1919.00;1048.00;0.129;-0.044;0.001;0.991;0.000
1582890196069;VielberthGebaeude.1.149;1919.00;1048.00;0.130;-0.038;0.000;0.991;0.000
1582890196078;VielberthGebaeude.1.149;1919.00;1048.00;0.126;-0.019;-0.002;0.992;0.000
1582890196088;VielberthGebaeude.1.149;1919.00;1048.00;0.120;-0.003;-0.004;0.993;0.000
1582890196097;VielberthGebaeude.1.149;1919.00;1048.00;0.114;0.009;-0.005;0.993;0.000
1582890196107;VielberthGebaeude.1.149;1919.00;1048.00;0.114;0.008;-0.005;0.993;0.000
1582890196117;VielberthGebaeude.1.149;1919.00;1048.00;0.121;-0.001;-0.004;0.993;0.000
1582890196128;VielberthGebaeude.1.149;1919.00;1048.00;0.132;-0.015;-0.002;0.991;0.000
1582890196137;VielberthGebaeude.1.149;1919.00;1048.00;0.138;-0.013;-0.003;0.990;0.000
1582890196148;VielberthGebaeude.1.149;1919.00;1048.00;0.020;-0.137;-0.968;0.211;0.000
1582890196157;VielberthGebaeude.1.149;1919.00;1048.00;0.026;-0.129;-0.969;0.211;0.000
1582890196168;VielberthGebaeude.1.149;1919.00;1048.00;0.026;-0.125;-0.969;0.213;0.000
1582890196177;VielberthGebaeude.1.149;1919.00;1048.00;0.016;-0.123;-0.969;0.214;0.000
1582890196188;VielberthGebaeude.1.149;1919.00;1048.00;0.002;-0.123;-0.969;0.214;0.000
1582890196198;VielberthGebaeude.1.149;1919.00;1048.00;-0.003;-0.120;-0.969;0.215;0.000
1582890196207;VielberthGebaeude.1.149;1919.00;1048.00;-0.003;-0.120;-0.970;0.211;0.000
1582890196218;VielberthGebaeude.1.149;1919.00;1048.00;0.010;-0.123;-0.970;0.209;0.000
