timestamp;nodeId;nodeX;nodeY;pressure;accuracy
1583771568090;VielberthGebaeude.1.62;357.00;1239.00;970.504;3
1583771568190;VielberthGebaeude.1.62;357.00;1239.00;970.504;3
1583771568290;VielberthGebaeude.1.62;357.00;1239.00;970.511;3
1583771568393;VielberthGebaeude.1.62;357.00;1239.00;970.514;3
1583771568495;VielberthGebaeude.1.62;357.00;1239.00;970.514;3
1583771568597;VielberthGebaeude.1.62;357.00;1239.00;970.516;3
1583771568699;VielberthGebaeude.1.62;357.00;1239.00;970.516;3
1583771568800;VielberthGebaeude.1.62;357.00;1239.00;970.516;3
1583771568900;VielberthGebaeude.1.62;357.00;1239.00;970.516;3
1583771569002;VielberthGebaeude.1.62;357.00;1239.00;970.533;3
1583771569104;VielberthGebaeude.1.62;357.00;1239.00;970.533;3
1583771569205;VielberthGebaeude.1.62;357.00;1239.00;970.538;3
1583771569305;VielberthGebaeude.1.62;357.00;1239.00;970.528;3
1583771569407;VielberthGebaeude.1.62;357.00;1239.00;970.528;3
1583771569506;VielberthGebaeude.1.62;357.00;1239.00;970.525;3
1583771569606;VielberthGebaeude.1.62;357.00;1239.00;970.525;3
1583771569707;VielberthGebaeude.1.62;357.00;1239.00;970.531;3
1583771569807;VielberthGebaeude.1.62;357.00;1239.00;970.531;3
1583771569907;VielberthGebaeude.1.62;357.00;1239.00;970.530;3
1583771570007;VielberthGebaeude.1.62;357.00;1239.00;970.530;3
1583771570107;VielberthGebaeude.1.62;357.00;1239.00;970.526;3
1583771570208;VielberthGebaeude.1.62;357.00;1239.00;970.516;3
1583771570309;VielberthGebaeude.1.62;357.00;1239.00;970.516;3
1583771570409;VielberthGebaeude.1.62;357.00;1239.00;970.497;3
1583771570511;VielberthGebaeude.1.62;357.00;1239.00;970.497;3
1583771570610;VielberthGebaeude.1.62;357.00;1239.00;970.512;3
1583771570710;VielberthGebaeude.1.62;357.00;1239.00;970.512;3
1583771570810;VielberthGebaeude.1.62;357.00;1239.00;970.509;3
1583771570910;VielberthGebaeude.1.62;357.00;1239.00;970.509;3
1583771571010;VielberthGebaeude.1.62;357.00;1239.00;970.497;3
1583771571111;VielberthGebaeude.1.62;357.00;1239.00;970.499;3
1583771571211;VielberthGebaeude.1.62;357.00;1239.00;970.499;3
1583771571313;VielberthGebaeude.1.62;357.00;1239.00;970.491;3
1583771571413;VielberthGebaeude.1.62;357.00;1239.00;970.491;3
1583771571513;VielberthGebaeude.1.62;357.00;1239.00;970.488;3
1583771571614;VielberthGebaeude.1.62;357.00;1239.00;970.488;3
1583771571714;VielberthGebaeude.1.62;357.00;1239.00;970.501;3
1583771571815;VielberthGebaeude.1.62;357.00;1239.00;970.501;3
1583771571915;VielberthGebaeude.1.62;357.00;1239.00;970.496;3
1583771572016;VielberthGebaeude.1.62;357.00;1239.00;970.496;3
1583771572119;VielberthGebaeude.1.62;357.00;1239.00;970.496;3
1583771572219;VielberthGebaeude.1.62;357.00;1239.00;970.492;3
1583771572319;VielberthGebaeude.1.62;357.00;1239.00;970.492;3
1583771572420;VielberthGebaeude.1.62;357.00;1239.00;970.497;3
1583771572520;VielberthGebaeude.1.62;357.00;1239.00;970.497;3
1583771572621;VielberthGebaeude.1.62;357.00;1239.00;970.503;3
1583771572721;VielberthGebaeude.1.62;357.00;1239.00;970.503;3
1583771572821;VielberthGebaeude.1.62;357.00;1239.00;970.504;3
1583771572920;VielberthGebaeude.1.62;357.00;1239.00;970.507;3
1583771573022;VielberthGebaeude.1.62;357.00;1239.00;970.507;3
1583771573123;VielberthGebaeude.1.62;357.00;1239.00;970.508;3
1583771573223;VielberthGebaeude.1.62;357.00;1239.00;970.508;3
1583771573325;VielberthGebaeude.1.62;357.00;1239.00;970.512;3
1583771573425;VielberthGebaeude.1.62;357.00;1239.00;970.512;3
1583771573526;VielberthGebaeude.1.62;357.00;1239.00;970.522;3
