timestamp;nodeId;nodeX;nodeY;x;y;z;w;accuracy
1583771215712;VielberthGebaeude.1.148;721.00;856.00;0.189;0.037;0.000;0.981;0.000
1583771215732;VielberthGebaeude.1.148;721.00;856.00;0.189;0.037;0.000;0.981;0.000
1583771215752;VielberthGebaeude.1.148;721.00;856.00;0.189;0.037;0.000;0.981;0.000
1583771215773;VielberthGebaeude.1.148;721.00;856.00;0.210;0.061;-0.004;0.976;0.000
1583771215794;VielberthGebaeude.1.148;721.00;856.00;0.231;0.074;-0.005;0.970;0.000
1583771215822;VielberthGebaeude.1.148;721.00;856.00;0.241;0.100;-0.011;0.965;0.000
1583771215829;VielberthGebaeude.1.148;721.00;856.00;0.235;0.104;-0.013;0.966;0.000
1583771215840;VielberthGebaeude.1.148;721.00;856.00;0.221;0.108;-0.015;0.969;0.000
1583771215850;VielberthGebaeude.1.148;721.00;856.00;0.216;0.108;-0.016;0.970;0.000
1583771215860;VielberthGebaeude.1.148;721.00;856.00;0.209;0.101;-0.015;0.973;0.000
1583771215869;VielberthGebaeude.1.148;721.00;856.00;0.200;0.090;-0.013;0.975;0.000
1583771215879;VielberthGebaeude.1.148;721.00;856.00;0.189;0.078;-0.012;0.979;0.000
1583771215889;VielberthGebaeude.1.148;721.00;856.00;0.174;0.074;-0.013;0.982;0.000
1583771215899;VielberthGebaeude.1.148;721.00;856.00;0.159;0.070;-0.013;0.985;0.000
1583771215909;VielberthGebaeude.1.148;721.00;856.00;0.161;0.069;-0.013;0.985;0.000
1583771215919;VielberthGebaeude.1.148;721.00;856.00;0.173;0.060;-0.010;0.983;0.000
1583771215929;VielberthGebaeude.1.148;721.00;856.00;0.186;0.060;-0.009;0.981;0.000
1583771215939;VielberthGebaeude.1.148;721.00;856.00;0.188;0.060;-0.009;0.980;0.000
1583771215949;VielberthGebaeude.1.148;721.00;856.00;0.192;0.050;-0.007;0.980;0.000
1583771215959;VielberthGebaeude.1.148;721.00;856.00;0.203;0.021;-0.001;0.979;0.000
1583771215969;VielberthGebaeude.1.148;721.00;856.00;0.212;0.011;0.001;0.977;0.000
1583771215980;VielberthGebaeude.1.148;721.00;856.00;0.232;0.005;0.003;0.973;0.000
1583771215989;VielberthGebaeude.1.148;721.00;856.00;0.237;0.000;0.004;0.972;0.000
1583771215999;VielberthGebaeude.1.148;721.00;856.00;0.227;-0.004;0.007;0.974;0.000
1583771216010;VielberthGebaeude.1.148;721.00;856.00;0.212;-0.014;0.010;0.977;0.000
1583771216020;VielberthGebaeude.1.148;721.00;856.00;0.201;-0.022;0.013;0.979;0.000
1583771216030;VielberthGebaeude.1.148;721.00;856.00;0.195;-0.018;0.013;0.981;0.000
1583771216040;VielberthGebaeude.1.148;721.00;856.00;0.235;-0.053;0.019;0.970;0.000
1583771216050;VielberthGebaeude.1.148;721.00;856.00;0.258;-0.046;0.016;0.965;0.000
1583771216060;VielberthGebaeude.1.148;721.00;856.00;0.228;0.027;-0.003;0.973;0.000
1583771216070;VielberthGebaeude.1.148;721.00;856.00;0.197;0.064;-0.014;0.978;0.000
1583771216080;VielberthGebaeude.1.148;721.00;856.00;0.180;0.038;-0.010;0.983;0.000
1583771216090;VielberthGebaeude.1.148;721.00;856.00;0.176;0.019;-0.007;0.984;0.000
1583771216100;VielberthGebaeude.1.148;721.00;856.00;0.163;0.013;-0.006;0.987;0.000
1583771216110;VielberthGebaeude.1.148;721.00;856.00;0.151;0.007;-0.005;0.988;0.000
1583771216120;VielberthGebaeude.1.148;721.00;856.00;0.147;0.009;-0.005;0.989;0.000
1583771216131;VielberthGebaeude.1.148;721.00;856.00;0.148;0.021;-0.007;0.989;0.000
1583771216140;VielberthGebaeude.1.148;721.00;856.00;0.153;0.037;-0.010;0.987;0.000
1583771216150;VielberthGebaeude.1.148;721.00;856.00;0.158;0.040;-0.012;0.987;0.000
1583771216161;VielberthGebaeude.1.148;721.00;856.00;0.164;0.039;-0.013;0.986;0.000
1583771216171;VielberthGebaeude.1.148;721.00;856.00;0.166;0.034;-0.014;0.985;0.000
1583771216181;VielberthGebaeude.1.148;721.00;856.00;0.172;0.035;-0.016;0.984;0.000
