timestamp;nodeId;nodeX;nodeY;x;y;z;w;accuracy
1583769675010;VielberthGebaeude.1.149;1919.00;1048.00;0.241;0.032;0.000;0.970;0.000
1583769675030;VielberthGebaeude.1.149;1919.00;1048.00;0.241;0.032;0.000;0.970;0.000
1583769675050;VielberthGebaeude.1.149;1919.00;1048.00;0.233;-0.025;0.014;0.972;0.000
1583769675070;VielberthGebaeude.1.149;1919.00;1048.00;0.232;-0.016;0.012;0.972;0.000
1583769675099;VielberthGebaeude.1.149;1919.00;1048.00;0.223;-0.001;0.008;0.975;0.000
1583769675106;VielberthGebaeude.1.149;1919.00;1048.00;0.222;0.003;0.007;0.975;0.000
1583769675116;VielberthGebaeude.1.149;1919.00;1048.00;0.221;0.006;0.007;0.975;0.000
1583769675126;VielberthGebaeude.1.149;1919.00;1048.00;0.226;0.008;0.006;0.974;0.000
1583769675136;VielberthGebaeude.1.149;1919.00;1048.00;0.232;0.012;0.005;0.973;0.000
1583769675145;VielberthGebaeude.1.149;1919.00;1048.00;0.234;0.016;0.004;0.972;0.000
1583769675155;VielberthGebaeude.1.149;1919.00;1048.00;0.237;0.019;0.004;0.971;0.000
1583769675165;VielberthGebaeude.1.149;1919.00;1048.00;0.237;0.021;0.003;0.971;0.000
1583769675175;VielberthGebaeude.1.149;1919.00;1048.00;0.232;0.029;0.001;0.972;0.000
1583769675185;VielberthGebaeude.1.149;1919.00;1048.00;0.229;0.036;-0.000;0.973;0.000
1583769675195;VielberthGebaeude.1.149;1919.00;1048.00;0.225;0.037;-0.001;0.974;0.000
1583769675205;VielberthGebaeude.1.149;1919.00;1048.00;0.224;0.037;-0.001;0.974;0.000
1583769675215;VielberthGebaeude.1.149;1919.00;1048.00;0.221;0.042;-0.002;0.974;0.000
1583769675225;VielberthGebaeude.1.149;1919.00;1048.00;0.217;0.039;-0.002;0.975;0.000
1583769675235;VielberthGebaeude.1.149;1919.00;1048.00;0.213;0.040;-0.002;0.976;0.000
1583769675245;VielberthGebaeude.1.149;1919.00;1048.00;0.206;0.038;-0.002;0.978;0.000
1583769675255;VielberthGebaeude.1.149;1919.00;1048.00;0.195;0.025;0.000;0.980;0.000
1583769675265;VielberthGebaeude.1.149;1919.00;1048.00;0.192;0.020;0.001;0.981;0.000
1583769675275;VielberthGebaeude.1.149;1919.00;1048.00;0.187;0.014;0.004;0.982;0.000
1583769675285;VielberthGebaeude.1.149;1919.00;1048.00;0.175;0.019;0.005;0.984;0.000
1583769675295;VielberthGebaeude.1.149;1919.00;1048.00;0.163;0.026;0.005;0.986;0.000
1583769675306;VielberthGebaeude.1.149;1919.00;1048.00;0.164;0.027;0.007;0.986;0.000
1583769675316;VielberthGebaeude.1.149;1919.00;1048.00;0.173;0.030;0.009;0.984;0.000
1583769675326;VielberthGebaeude.1.149;1919.00;1048.00;0.179;0.034;0.010;0.983;0.000
1583769675336;VielberthGebaeude.1.149;1919.00;1048.00;0.182;0.040;0.011;0.982;0.000
1583769675346;VielberthGebaeude.1.149;1919.00;1048.00;0.181;0.041;0.013;0.983;0.000
1583769675356;VielberthGebaeude.1.149;1919.00;1048.00;0.191;0.036;0.016;0.981;0.000
1583769675366;VielberthGebaeude.1.149;1919.00;1048.00;0.206;0.042;0.018;0.977;0.000
1583769675376;VielberthGebaeude.1.149;1919.00;1048.00;0.216;0.057;0.017;0.975;0.000
1583769675386;VielberthGebaeude.1.149;1919.00;1048.00;0.216;0.069;0.016;0.974;0.000
1583769675398;VielberthGebaeude.1.149;1919.00;1048.00;0.196;0.074;0.015;0.978;0.000
1583769675407;VielberthGebaeude.1.149;1919.00;1048.00;0.183;0.067;0.017;0.981;0.000
1583769675417;VielberthGebaeude.1.149;1919.00;1048.00;0.182;0.056;0.021;0.981;0.000
1583769675427;VielberthGebaeude.1.149;1919.00;1048.00;0.177;0.054;0.023;0.982;0.000
1583769675437;VielberthGebaeude.1.149;1919.00;1048.00;0.173;0.056;0.023;0.983;0.000
1583769675447;VielberthGebaeude.1.149;1919.00;1048.00;0.173;0.050;0.026;0.983;0.000
1583769675457;VielberthGebaeude.1.149;1919.00;1048.00;0.180;0.041;0.029;0.982;0.000
1583769675467;VielberthGebaeude.1.149;1919.00;1048.00;0.186;0.036;0.031;0.981;0.000
1583769675477;VielberthGebaeude.1.149;1919.00;1048.00;0.187;0.037;0.031;0.981;0.000
1583769675487;VielberthGebaeude.1.149;1919.00;1048.00;0.182;0.044;0.030;0.982;0.000
