timestamp;nodeId;nodeX;nodeY;x;y;z;w;accuracy
1583848066030;VielberthGebaeude.1.48;2041.00;1077.00;0.213;-0.029;0.000;0.977;0.000
1583848066050;VielberthGebaeude.1.48;2041.00;1077.00;0.213;-0.029;0.000;0.977;0.000
1583848066076;VielberthGebaeude.1.48;2041.00;1077.00;0.365;0.022;-0.016;0.931;0.000
1583848066085;VielberthGebaeude.1.48;2041.00;1077.00;0.345;0.030;-0.019;0.938;0.000
1583848066095;VielberthGebaeude.1.48;2041.00;1077.00;0.304;0.038;-0.024;0.951;0.000
1583848066105;VielberthGebaeude.1.48;2041.00;1077.00;0.283;0.039;-0.025;0.958;0.000
1583848066115;VielberthGebaeude.1.48;2041.00;1077.00;0.266;0.034;-0.025;0.963;0.000
1583848066124;VielberthGebaeude.1.48;2041.00;1077.00;0.263;0.019;-0.021;0.964;0.000
1583848066134;VielberthGebaeude.1.48;2041.00;1077.00;0.251;0.000;-0.016;0.968;0.000
1583848066144;VielberthGebaeude.1.48;2041.00;1077.00;0.247;-0.008;-0.014;0.969;0.000
1583848066154;VielberthGebaeude.1.48;2041.00;1077.00;0.261;-0.018;-0.011;0.965;0.000
1583848066164;VielberthGebaeude.1.48;2041.00;1077.00;0.274;-0.010;-0.013;0.962;0.000
1583848066174;VielberthGebaeude.1.48;2041.00;1077.00;0.269;0.013;-0.020;0.963;0.000
1583848066184;VielberthGebaeude.1.48;2041.00;1077.00;0.199;-0.175;-0.704;0.659;0.000
1583848066194;VielberthGebaeude.1.48;2041.00;1077.00;0.187;-0.179;-0.703;0.663;0.000
1583848066204;VielberthGebaeude.1.48;2041.00;1077.00;0.186;-0.171;-0.716;0.651;0.000
1583848066214;VielberthGebaeude.1.48;2041.00;1077.00;0.184;-0.157;-0.719;0.651;0.000
1583848066224;VielberthGebaeude.1.48;2041.00;1077.00;0.182;-0.151;-0.728;0.643;0.000
1583848066234;VielberthGebaeude.1.48;2041.00;1077.00;0.186;-0.144;-0.730;0.642;0.000
1583848066244;VielberthGebaeude.1.48;2041.00;1077.00;0.189;-0.148;-0.732;0.637;0.000
1583848066254;VielberthGebaeude.1.48;2041.00;1077.00;0.193;-0.160;-0.729;0.637;0.000
1583848066264;VielberthGebaeude.1.48;2041.00;1077.00;0.205;-0.160;-0.708;0.656;0.000
1583848066274;VielberthGebaeude.1.48;2041.00;1077.00;0.207;-0.167;-0.706;0.656;0.000
1583848066284;VielberthGebaeude.1.48;2041.00;1077.00;0.208;-0.163;-0.684;0.680;0.000
1583848066294;VielberthGebaeude.1.48;2041.00;1077.00;0.209;-0.164;-0.686;0.677;0.000
1583848066304;VielberthGebaeude.1.48;2041.00;1077.00;0.218;-0.167;-0.685;0.675;0.000
1583848066314;VielberthGebaeude.1.48;2041.00;1077.00;0.227;-0.174;-0.684;0.671;0.000
1583848066324;VielberthGebaeude.1.48;2041.00;1077.00;0.225;-0.180;-0.661;0.693;0.000
1583848066334;VielberthGebaeude.1.48;2041.00;1077.00;0.205;-0.177;-0.664;0.697;0.000
1583848066344;VielberthGebaeude.1.48;2041.00;1077.00;0.185;-0.171;-0.680;0.689;0.000
1583848066354;VielberthGebaeude.1.48;2041.00;1077.00;0.158;-0.171;-0.682;0.694;0.000
1583848066364;VielberthGebaeude.1.48;2041.00;1077.00;0.123;-0.188;-0.710;0.667;0.000
1583848066374;VielberthGebaeude.1.48;2041.00;1077.00;0.112;-0.184;-0.713;0.668;0.000
1583848066384;VielberthGebaeude.1.48;2041.00;1077.00;0.117;-0.171;-0.727;0.655;0.000
1583848066394;VielberthGebaeude.1.48;2041.00;1077.00;0.121;-0.158;-0.732;0.651;0.000
1583848066404;VielberthGebaeude.1.48;2041.00;1077.00;0.130;-0.141;-0.735;0.651;0.000
1583848066414;VielberthGebaeude.1.48;2041.00;1077.00;0.126;-0.138;-0.738;0.649;0.000
1583848066424;VielberthGebaeude.1.48;2041.00;1077.00;0.119;-0.135;-0.738;0.650;0.000
1583848066434;VielberthGebaeude.1.48;2041.00;1077.00;0.127;-0.121;-0.743;0.646;0.000
1583848066444;VielberthGebaeude.1.48;2041.00;1077.00;0.127;-0.112;-0.748;0.642;0.000
1583848066455;VielberthGebaeude.1.48;2041.00;1077.00;0.084;-0.119;-0.748;0.647;0.000
1583848066465;VielberthGebaeude.1.48;2041.00;1077.00;0.038;-0.117;-0.770;0.626;0.000
1583848066475;VielberthGebaeude.1.48;2041.00;1077.00;0.018;-0.123;-0.770;0.626;0.000
1583848066485;VielberthGebaeude.1.48;2041.00;1077.00;0.013;-0.116;-0.805;0.581;0.000
1583848066495;VielberthGebaeude.1.48;2041.00;1077.00;0.007;-0.110;-0.807;0.581;0.000
1583848066505;VielberthGebaeude.1.48;2041.00;1077.00;0.003;-0.110;-0.808;0.579;0.000
1583848066515;VielberthGebaeude.1.48;2041.00;1077.00;0.008;-0.114;-0.809;0.577;0.000
1583848066525;VielberthGebaeude.1.48;2041.00;1077.00;0.026;-0.116;-0.799;0.589;0.000
1583848066535;VielberthGebaeude.1.48;2041.00;1077.00;0.033;-0.111;-0.801;0.587;0.000
1583848066545;VielberthGebaeude.1.48;2041.00;1077.00;0.026;-0.103;-0.784;0.612;0.000
1583848066555;VielberthGebaeude.1.48;2041.00;1077.00;0.008;-0.103;-0.784;0.612;0.000
1583848066565;VielberthGebaeude.1.48;2041.00;1077.00;-0.005;-0.101;-0.796;0.597;0.000
1583848066575;VielberthGebaeude.1.48;2041.00;1077.00;-0.013;-0.107;-0.796;0.596;0.000
1583848066585;VielberthGebaeude.1.48;2041.00;1077.00;-0.024;-0.113;-0.805;0.581;0.000
1583848066595;VielberthGebaeude.1.48;2041.00;1077.00;-0.027;-0.126;-0.804;0.580;0.000
1583848066605;VielberthGebaeude.1.48;2041.00;1077.00;-0.019;-0.134;-0.806;0.577;0.000
1583848066615;VielberthGebaeude.1.48;2041.00;1077.00;-0.010;-0.141;-0.806;0.575;0.000
1583848066626;VielberthGebaeude.1.48;2041.00;1077.00;-0.016;-0.163;-0.784;0.599;0.000
1583848066636;VielberthGebaeude.1.48;2041.00;1077.00;-0.017;-0.172;-0.782;0.599;0.000
1583848066646;VielberthGebaeude.1.48;2041.00;1077.00;-0.018;-0.178;-0.776;0.605;0.000
1583848066656;VielberthGebaeude.1.48;2041.00;1077.00;-0.028;-0.170;-0.777;0.606;0.000
1583848066666;VielberthGebaeude.1.48;2041.00;1077.00;-0.036;-0.150;-0.791;0.592;0.000
1583848066676;VielberthGebaeude.1.48;2041.00;1077.00;-0.031;-0.117;-0.796;0.593;0.000
1583848066687;VielberthGebaeude.1.48;2041.00;1077.00;-0.017;-0.074;-0.826;0.559;0.000
1583848066697;VielberthGebaeude.1.48;2041.00;1077.00;0.031;-0.004;-0.830;0.557;0.000
1583848066707;VielberthGebaeude.1.48;2041.00;1077.00;0.066;0.039;-0.833;0.548;0.000
1583848066717;VielberthGebaeude.1.48;2041.00;1077.00;0.079;0.051;-0.831;0.549;0.000
1583848066727;VielberthGebaeude.1.48;2041.00;1077.00;0.090;0.028;-0.828;0.552;0.000
1583848066737;VielberthGebaeude.1.48;2041.00;1077.00;0.089;-0.045;-0.821;0.562;0.000
1583848066747;VielberthGebaeude.1.48;2041.00;1077.00;0.074;-0.129;-0.789;0.596;0.000
1583848066757;VielberthGebaeude.1.48;2041.00;1077.00;0.061;-0.181;-0.777;0.600;0.000
1583848066768;VielberthGebaeude.1.48;2041.00;1077.00;0.060;-0.176;-0.732;0.656;0.000
1583848066777;VielberthGebaeude.1.48;2041.00;1077.00;0.046;-0.157;-0.733;0.661;0.000
1583848066787;VielberthGebaeude.1.48;2041.00;1077.00;0.070;-0.128;-0.765;0.627;0.000
1583848066797;VielberthGebaeude.1.48;2041.00;1077.00;0.056;-0.142;-0.762;0.629;0.000
1583848066807;VielberthGebaeude.1.48;2041.00;1077.00;0.054;-0.154;-0.752;0.639;0.000
1583848066817;VielberthGebaeude.1.48;2041.00;1077.00;0.073;-0.181;-0.748;0.634;0.000
1583848066827;VielberthGebaeude.1.48;2041.00;1077.00;0.088;-0.216;-0.690;0.685;0.000
1583848066837;VielberthGebaeude.1.48;2041.00;1077.00;0.097;-0.227;-0.688;0.682;0.000
1583848066847;VielberthGebaeude.1.48;2041.00;1077.00;0.118;-0.210;-0.627;0.741;0.000
1583848066857;VielberthGebaeude.1.48;2041.00;1077.00;0.101;-0.183;-0.632;0.746;0.000
1583848066868;VielberthGebaeude.1.48;2041.00;1077.00;0.080;-0.151;-0.686;0.708;0.000
1583848066878;VielberthGebaeude.1.48;2041.00;1077.00;0.065;-0.128;-0.689;0.711;0.000
1583848066888;VielberthGebaeude.1.48;2041.00;1077.00;0.041;-0.115;-0.747;0.654;0.000
1583848066899;VielberthGebaeude.1.48;2041.00;1077.00;0.025;-0.109;-0.746;0.656;0.000
1583848066908;VielberthGebaeude.1.48;2041.00;1077.00;0.010;-0.114;-0.774;0.622;0.000
1583848066918;VielberthGebaeude.1.48;2041.00;1077.00;-0.014;-0.129;-0.771;0.624;0.000
1583848066928;VielberthGebaeude.1.48;2041.00;1077.00;-0.019;-0.129;-0.783;0.609;0.000
1583848066938;VielberthGebaeude.1.48;2041.00;1077.00;0.003;-0.104;-0.787;0.608;0.000
1583848066948;VielberthGebaeude.1.48;2041.00;1077.00;0.021;-0.093;-0.777;0.622;0.000
1583848066958;VielberthGebaeude.1.48;2041.00;1077.00;0.023;-0.098;-0.778;0.621;0.000
1583848066968;VielberthGebaeude.1.48;2041.00;1077.00;0.037;-0.106;-0.763;0.637;0.000
1583848066979;VielberthGebaeude.1.48;2041.00;1077.00;0.059;-0.113;-0.763;0.634;0.000
1583848066988;VielberthGebaeude.1.48;2041.00;1077.00;0.071;-0.111;-0.730;0.670;0.000
1583848066998;VielberthGebaeude.1.48;2041.00;1077.00;0.070;-0.108;-0.730;0.671;0.000
1583848067008;VielberthGebaeude.1.48;2041.00;1077.00;0.052;-0.096;-0.727;0.678;0.000
1583848067018;VielberthGebaeude.1.48;2041.00;1077.00;0.036;-0.087;-0.725;0.682;0.000
1583848067028;VielberthGebaeude.1.48;2041.00;1077.00;0.030;-0.088;-0.760;0.644;0.000
1583848067038;VielberthGebaeude.1.48;2041.00;1077.00;0.030;-0.085;-0.757;0.647;0.000
1583848067048;VielberthGebaeude.1.48;2041.00;1077.00;0.030;-0.082;-0.757;0.647;0.000
1583848067058;VielberthGebaeude.1.48;2041.00;1077.00;0.030;-0.080;-0.755;0.650;0.000
1583848067068;VielberthGebaeude.1.48;2041.00;1077.00;0.030;-0.080;-0.752;0.654;0.000
1583848067078;VielberthGebaeude.1.48;2041.00;1077.00;0.031;-0.083;-0.751;0.655;0.000
1583848067089;VielberthGebaeude.1.48;2041.00;1077.00;0.033;-0.086;-0.744;0.662;0.000
1583848067099;VielberthGebaeude.1.48;2041.00;1077.00;0.034;-0.092;-0.743;0.662;0.000
1583848067109;VielberthGebaeude.1.48;2041.00;1077.00;0.037;-0.097;-0.733;0.672;0.000
1583848067119;VielberthGebaeude.1.48;2041.00;1077.00;0.039;-0.103;-0.734;0.670;0.000
1583848067130;VielberthGebaeude.1.48;2041.00;1077.00;0.042;-0.107;-0.721;0.683;0.000
1583848067139;VielberthGebaeude.1.48;2041.00;1077.00;0.042;-0.111;-0.723;0.681;0.000
1583848067149;VielberthGebaeude.1.48;2041.00;1077.00;0.044;-0.114;-0.722;0.681;0.000
1583848067159;VielberthGebaeude.1.48;2041.00;1077.00;0.044;-0.116;-0.723;0.679;0.000
1583848067169;VielberthGebaeude.1.48;2041.00;1077.00;0.043;-0.118;-0.728;0.674;0.000
1583848067179;VielberthGebaeude.1.48;2041.00;1077.00;0.043;-0.120;-0.729;0.673;0.000
1583848067190;VielberthGebaeude.1.48;2041.00;1077.00;0.042;-0.122;-0.733;0.668;0.000
1583848067200;VielberthGebaeude.1.48;2041.00;1077.00;0.043;-0.123;-0.734;0.667;0.000
1583848067210;VielberthGebaeude.1.48;2041.00;1077.00;0.043;-0.124;-0.735;0.666;0.000
1583848067219;VielberthGebaeude.1.48;2041.00;1077.00;0.044;-0.126;-0.735;0.665;0.000
1583848067230;VielberthGebaeude.1.48;2041.00;1077.00;0.045;-0.127;-0.736;0.664;0.000
1583848067240;VielberthGebaeude.1.48;2041.00;1077.00;0.046;-0.129;-0.736;0.663;0.000
1583848067250;VielberthGebaeude.1.48;2041.00;1077.00;0.046;-0.132;-0.737;0.661;0.000
1583848067260;VielberthGebaeude.1.48;2041.00;1077.00;0.046;-0.136;-0.737;0.660;0.000
1583848067270;VielberthGebaeude.1.48;2041.00;1077.00;0.047;-0.139;-0.737;0.659;0.000
1583848067280;VielberthGebaeude.1.48;2041.00;1077.00;0.047;-0.143;-0.737;0.659;0.000
1583848067290;VielberthGebaeude.1.48;2041.00;1077.00;0.047;-0.146;-0.737;0.658;0.000
1583848067300;VielberthGebaeude.1.48;2041.00;1077.00;0.047;-0.147;-0.736;0.659;0.000
1583848067311;VielberthGebaeude.1.48;2041.00;1077.00;0.047;-0.148;-0.735;0.660;0.000
1583848067321;VielberthGebaeude.1.48;2041.00;1077.00;0.047;-0.148;-0.733;0.662;0.000
1583848067331;VielberthGebaeude.1.48;2041.00;1077.00;0.046;-0.147;-0.732;0.663;0.000
1583848067341;VielberthGebaeude.1.48;2041.00;1077.00;0.046;-0.145;-0.731;0.666;0.000
1583848067351;VielberthGebaeude.1.48;2041.00;1077.00;0.045;-0.144;-0.730;0.667;0.000
1583848067361;VielberthGebaeude.1.48;2041.00;1077.00;0.045;-0.143;-0.728;0.669;0.000
1583848067371;VielberthGebaeude.1.48;2041.00;1077.00;0.044;-0.143;-0.727;0.670;0.000
1583848067381;VielberthGebaeude.1.48;2041.00;1077.00;0.044;-0.143;-0.725;0.672;0.000
1583848067391;VielberthGebaeude.1.48;2041.00;1077.00;0.044;-0.144;-0.724;0.673;0.000
1583848067401;VielberthGebaeude.1.48;2041.00;1077.00;0.043;-0.145;-0.723;0.674;0.000
1583848067411;VielberthGebaeude.1.48;2041.00;1077.00;0.043;-0.146;-0.722;0.675;0.000
1583848067421;VielberthGebaeude.1.48;2041.00;1077.00;0.043;-0.148;-0.720;0.676;0.000
1583848067431;VielberthGebaeude.1.48;2041.00;1077.00;0.043;-0.151;-0.719;0.677;0.000
