timestamp;nodeId;nodeX;nodeY;x;y;z;w;accuracy
1583849488808;VielberthGebaeude.3.169;1848.00;1361.00;0.396;0.082;0.000;0.914;0.000
1583849488828;VielberthGebaeude.3.169;1848.00;1361.00;0.396;0.082;0.000;0.914;0.000
1583849488855;VielberthGebaeude.3.169;1848.00;1361.00;0.244;0.019;0.014;0.969;0.000
1583849488865;VielberthGebaeude.3.169;1848.00;1361.00;0.255;0.010;0.016;0.967;0.000
1583849488875;VielberthGebaeude.3.169;1848.00;1361.00;0.259;0.007;0.017;0.966;0.000
1583849488885;VielberthGebaeude.3.169;1848.00;1361.00;0.256;0.009;0.016;0.967;0.000
1583849488895;VielberthGebaeude.3.169;1848.00;1361.00;0.244;0.027;0.012;0.969;0.000
1583849488904;VielberthGebaeude.3.169;1848.00;1361.00;0.227;0.042;0.007;0.973;0.000
1583849488914;VielberthGebaeude.3.169;1848.00;1361.00;0.205;0.052;0.004;0.977;0.000
1583849488924;VielberthGebaeude.3.169;1848.00;1361.00;0.204;0.047;0.005;0.978;0.000
1583849488934;VielberthGebaeude.3.169;1848.00;1361.00;0.231;0.034;0.009;0.972;0.000
1583849488944;VielberthGebaeude.3.169;1848.00;1361.00;0.263;0.019;0.014;0.964;0.000
1583849488954;VielberthGebaeude.3.169;1848.00;1361.00;0.301;-0.001;0.020;0.954;0.000
1583849488964;VielberthGebaeude.3.169;1848.00;1361.00;0.022;-0.315;-0.936;0.158;0.000
1583849488974;VielberthGebaeude.3.169;1848.00;1361.00;0.018;-0.293;-0.942;0.160;0.000
1583849488984;VielberthGebaeude.3.169;1848.00;1361.00;0.024;-0.255;-0.960;0.115;0.000
1583849488994;VielberthGebaeude.3.169;1848.00;1361.00;0.038;-0.210;-0.971;0.111;0.000
1583849489004;VielberthGebaeude.3.169;1848.00;1361.00;0.041;-0.179;-0.972;0.144;0.000
1583849489014;VielberthGebaeude.3.169;1848.00;1361.00;0.036;-0.155;-0.977;0.144;0.000
1583849489024;VielberthGebaeude.3.169;1848.00;1361.00;0.031;-0.138;-0.979;0.144;0.000
1583849489035;VielberthGebaeude.3.169;1848.00;1361.00;0.032;-0.120;-0.982;0.144;0.000
