timestamp;nodeId;nodeX;nodeY;x;y;z;w;accuracy
1582890118649;VielberthGebaeude.1.81;2014.00;921.00;0.130;0.089;0.000;0.987;0.000
1582890118669;VielberthGebaeude.1.81;2014.00;921.00;0.130;0.089;0.000;0.987;0.000
1582890118689;VielberthGebaeude.1.81;2014.00;921.00;0.107;-0.015;0.012;0.994;0.000
1582890118709;VielberthGebaeude.1.81;2014.00;921.00;0.101;-0.033;0.014;0.994;0.000
1582890118729;VielberthGebaeude.1.81;2014.00;921.00;0.104;-0.036;0.014;0.994;0.000
1582890118749;VielberthGebaeude.1.81;2014.00;921.00;0.094;-0.037;0.014;0.995;0.000
1582890118780;VielberthGebaeude.1.81;2014.00;921.00;0.095;-0.009;0.012;0.995;0.000
1582890118789;VielberthGebaeude.1.81;2014.00;921.00;0.087;0.009;0.010;0.996;0.000
1582890118799;VielberthGebaeude.1.81;2014.00;921.00;0.088;0.005;0.010;0.996;0.000
1582890118806;VielberthGebaeude.1.81;2014.00;921.00;0.015;-0.090;-0.956;0.278;0.000
1582890118817;VielberthGebaeude.1.81;2014.00;921.00;0.004;-0.096;-0.955;0.279;0.000
1582890118827;VielberthGebaeude.1.81;2014.00;921.00;0.010;-0.092;-0.957;0.275;0.000
1582890118837;VielberthGebaeude.1.81;2014.00;921.00;0.009;-0.090;-0.957;0.275;0.000
1582890118847;VielberthGebaeude.1.81;2014.00;921.00;0.010;-0.078;-0.958;0.277;0.000
1582890118857;VielberthGebaeude.1.81;2014.00;921.00;0.017;-0.065;-0.959;0.277;0.000
1582890118867;VielberthGebaeude.1.81;2014.00;921.00;0.016;-0.065;-0.959;0.276;0.000
1582890118877;VielberthGebaeude.1.81;2014.00;921.00;-0.000;-0.073;-0.958;0.277;0.000
1582890118887;VielberthGebaeude.1.81;2014.00;921.00;-0.003;-0.080;-0.958;0.276;0.000
1582890118897;VielberthGebaeude.1.81;2014.00;921.00;0.005;-0.082;-0.958;0.276;0.000
1582890118907;VielberthGebaeude.1.81;2014.00;921.00;0.014;-0.084;-0.957;0.276;0.000
1582890118917;VielberthGebaeude.1.81;2014.00;921.00;0.029;-0.071;-0.958;0.275;0.000
1582890118928;VielberthGebaeude.1.81;2014.00;921.00;0.037;-0.063;-0.958;0.276;0.000
