timestamp;nodeId;nodeX;nodeY;pressure;accuracy
1583773498338;VielberthGebaeude.2.67;2012.00;923.00;970.324;3
1583773498440;VielberthGebaeude.2.67;2012.00;923.00;970.324;3
1583773498543;VielberthGebaeude.2.67;2012.00;923.00;970.327;3
1583773498646;VielberthGebaeude.2.67;2012.00;923.00;970.327;3
1583773498745;VielberthGebaeude.2.67;2012.00;923.00;970.334;3
1583773498845;VielberthGebaeude.2.67;2012.00;923.00;970.347;3
1583773498945;VielberthGebaeude.2.67;2012.00;923.00;970.347;3
1583773499045;VielberthGebaeude.2.67;2012.00;923.00;970.347;3
1583773499145;VielberthGebaeude.2.67;2012.00;923.00;970.347;3
1583773499247;VielberthGebaeude.2.67;2012.00;923.00;970.348;3
1583773499348;VielberthGebaeude.2.67;2012.00;923.00;970.348;3
1583773499449;VielberthGebaeude.2.67;2012.00;923.00;970.352;3
1583773499551;VielberthGebaeude.2.67;2012.00;923.00;970.352;3
1583773499654;VielberthGebaeude.2.67;2012.00;923.00;970.358;3
1583773499757;VielberthGebaeude.2.67;2012.00;923.00;970.352;3
1583773499858;VielberthGebaeude.2.67;2012.00;923.00;970.352;3
1583773499959;VielberthGebaeude.2.67;2012.00;923.00;970.337;3
1583773500060;VielberthGebaeude.2.67;2012.00;923.00;970.337;3
1583773500161;VielberthGebaeude.2.67;2012.00;923.00;970.336;3
1583773500263;VielberthGebaeude.2.67;2012.00;923.00;970.336;3
1583773500363;VielberthGebaeude.2.67;2012.00;923.00;970.340;3
1583773500463;VielberthGebaeude.2.67;2012.00;923.00;970.340;3
1583773500563;VielberthGebaeude.2.67;2012.00;923.00;970.329;3
1583773500664;VielberthGebaeude.2.67;2012.00;923.00;970.331;3
1583773500766;VielberthGebaeude.2.67;2012.00;923.00;970.331;3
1583773500866;VielberthGebaeude.2.67;2012.00;923.00;970.330;3
1583773500966;VielberthGebaeude.2.67;2012.00;923.00;970.330;3
1583773501066;VielberthGebaeude.2.67;2012.00;923.00;970.338;3
1583773501169;VielberthGebaeude.2.67;2012.00;923.00;970.338;3
1583773501269;VielberthGebaeude.2.67;2012.00;923.00;970.350;3
1583773501369;VielberthGebaeude.2.67;2012.00;923.00;970.350;3
1583773501469;VielberthGebaeude.2.67;2012.00;923.00;970.344;3
1583773501570;VielberthGebaeude.2.67;2012.00;923.00;970.347;3
1583773501671;VielberthGebaeude.2.67;2012.00;923.00;970.347;3
1583773501771;VielberthGebaeude.2.67;2012.00;923.00;970.354;3
1583773501871;VielberthGebaeude.2.67;2012.00;923.00;970.354;3
1583773501973;VielberthGebaeude.2.67;2012.00;923.00;970.349;3
1583773502073;VielberthGebaeude.2.67;2012.00;923.00;970.349;3
1583773502173;VielberthGebaeude.2.67;2012.00;923.00;970.355;3
1583773502273;VielberthGebaeude.2.67;2012.00;923.00;970.355;3
1583773502373;VielberthGebaeude.2.67;2012.00;923.00;970.354;3
1583773502473;VielberthGebaeude.2.67;2012.00;923.00;970.349;3
1583773502574;VielberthGebaeude.2.67;2012.00;923.00;970.349;3
1583773502674;VielberthGebaeude.2.67;2012.00;923.00;970.336;3
1583773502776;VielberthGebaeude.2.67;2012.00;923.00;970.336;3
1583773502876;VielberthGebaeude.2.67;2012.00;923.00;970.334;3
1583773502976;VielberthGebaeude.2.67;2012.00;923.00;970.334;3
1583773503078;VielberthGebaeude.2.67;2012.00;923.00;970.335;3
1583773503178;VielberthGebaeude.2.67;2012.00;923.00;970.335;3
1583773503279;VielberthGebaeude.2.67;2012.00;923.00;970.342;3
1583773503379;VielberthGebaeude.2.67;2012.00;923.00;970.336;3
1583773503479;VielberthGebaeude.2.67;2012.00;923.00;970.336;3
1583773503580;VielberthGebaeude.2.67;2012.00;923.00;970.331;3
1583773503681;VielberthGebaeude.2.67;2012.00;923.00;970.331;3
1583773503782;VielberthGebaeude.2.67;2012.00;923.00;970.348;3
1583773503885;VielberthGebaeude.2.67;2012.00;923.00;970.348;3
1583773503986;VielberthGebaeude.2.67;2012.00;923.00;970.358;3
1583773504087;VielberthGebaeude.2.67;2012.00;923.00;970.358;3
1583773504188;VielberthGebaeude.2.67;2012.00;923.00;970.355;3
1583773504290;VielberthGebaeude.2.67;2012.00;923.00;970.359;3
1583773504393;VielberthGebaeude.2.67;2012.00;923.00;970.359;3
1583773504494;VielberthGebaeude.2.67;2012.00;923.00;970.349;3
1583773504594;VielberthGebaeude.2.67;2012.00;923.00;970.349;3
1583773504694;VielberthGebaeude.2.67;2012.00;923.00;970.352;3
1583773504794;VielberthGebaeude.2.67;2012.00;923.00;970.352;3
1583773504894;VielberthGebaeude.2.67;2012.00;923.00;970.364;3
1583773504996;VielberthGebaeude.2.67;2012.00;923.00;970.364;3
1583773505096;VielberthGebaeude.2.67;2012.00;923.00;970.360;3
1583773505197;VielberthGebaeude.2.67;2012.00;923.00;970.363;3
1583773505299;VielberthGebaeude.2.67;2012.00;923.00;970.363;3
1583773505402;VielberthGebaeude.2.67;2012.00;923.00;970.373;3
1583773505502;VielberthGebaeude.2.67;2012.00;923.00;970.373;3
1583773505604;VielberthGebaeude.2.67;2012.00;923.00;970.378;3
1583773505705;VielberthGebaeude.2.67;2012.00;923.00;970.378;3
1583773505805;VielberthGebaeude.2.67;2012.00;923.00;970.383;3
1583773505905;VielberthGebaeude.2.67;2012.00;923.00;970.383;3
1583773506005;VielberthGebaeude.2.67;2012.00;923.00;970.381;3
1583773506105;VielberthGebaeude.2.67;2012.00;923.00;970.380;3
1583773506206;VielberthGebaeude.2.67;2012.00;923.00;970.380;3
1583773506308;VielberthGebaeude.2.67;2012.00;923.00;970.374;3
1583773506409;VielberthGebaeude.2.67;2012.00;923.00;970.374;3
1583773506509;VielberthGebaeude.2.67;2012.00;923.00;970.377;3
1583773506611;VielberthGebaeude.2.67;2012.00;923.00;970.377;3
1583773506711;VielberthGebaeude.2.67;2012.00;923.00;970.363;3
1583773506813;VielberthGebaeude.2.67;2012.00;923.00;970.363;3
1583773506914;VielberthGebaeude.2.67;2012.00;923.00;970.344;3
1583773507015;VielberthGebaeude.2.67;2012.00;923.00;970.344;3
1583773507115;VielberthGebaeude.2.67;2012.00;923.00;970.344;3
1583773507216;VielberthGebaeude.2.67;2012.00;923.00;970.350;3
1583773507316;VielberthGebaeude.2.67;2012.00;923.00;970.350;3
1583773507416;VielberthGebaeude.2.67;2012.00;923.00;970.348;3
