timestamp;nodeId;nodeX;nodeY;x;y;z;w;accuracy
1583769994651;VielberthGebaeude.1.47;2053.00;1360.00;0.157;0.009;0.000;0.988;0.000
1583769994671;VielberthGebaeude.1.47;2053.00;1360.00;0.157;0.009;0.000;0.988;0.000
1583769994691;VielberthGebaeude.1.47;2053.00;1360.00;0.157;0.009;0.000;0.988;0.000
1583769994711;VielberthGebaeude.1.47;2053.00;1360.00;0.163;0.026;-0.003;0.986;0.000
1583769994731;VielberthGebaeude.1.47;2053.00;1360.00;0.176;0.008;0.001;0.984;0.000
1583769994753;VielberthGebaeude.1.47;2053.00;1360.00;0.176;-0.011;0.004;0.984;0.000
1583769994784;VielberthGebaeude.1.47;2053.00;1360.00;0.166;-0.029;0.007;0.986;0.000
1583769994794;VielberthGebaeude.1.47;2053.00;1360.00;0.155;-0.009;0.004;0.988;0.000
1583769994802;VielberthGebaeude.1.47;2053.00;1360.00;0.155;-0.009;0.004;0.988;0.000
1583769994811;VielberthGebaeude.1.47;2053.00;1360.00;0.151;0.004;0.002;0.989;0.000
1583769994820;VielberthGebaeude.1.47;2053.00;1360.00;0.150;0.013;0.001;0.989;0.000
1583769994830;VielberthGebaeude.1.47;2053.00;1360.00;0.148;0.020;-0.000;0.989;0.000
1583769994840;VielberthGebaeude.1.47;2053.00;1360.00;0.149;0.030;-0.002;0.988;0.000
1583769994850;VielberthGebaeude.1.47;2053.00;1360.00;0.153;0.039;-0.003;0.987;0.000
1583769994860;VielberthGebaeude.1.47;2053.00;1360.00;0.159;0.051;-0.004;0.986;0.000
1583769994870;VielberthGebaeude.1.47;2053.00;1360.00;0.170;0.053;-0.004;0.984;0.000
1583769994880;VielberthGebaeude.1.47;2053.00;1360.00;0.186;0.048;-0.002;0.981;0.000
1583769994891;VielberthGebaeude.1.47;2053.00;1360.00;0.195;0.045;-0.001;0.980;0.000
1583769994900;VielberthGebaeude.1.47;2053.00;1360.00;0.206;0.042;-0.000;0.978;0.000
1583769994910;VielberthGebaeude.1.47;2053.00;1360.00;0.213;0.041;0.000;0.976;0.000
1583769994920;VielberthGebaeude.1.47;2053.00;1360.00;0.224;0.042;0.000;0.974;0.000
1583769994930;VielberthGebaeude.1.47;2053.00;1360.00;0.225;0.043;0.000;0.973;0.000
1583769994940;VielberthGebaeude.1.47;2053.00;1360.00;0.226;0.047;-0.005;0.973;0.000
1583769994950;VielberthGebaeude.1.47;2053.00;1360.00;0.226;0.046;-0.009;0.973;0.000
1583769994960;VielberthGebaeude.1.47;2053.00;1360.00;0.234;0.047;-0.013;0.971;0.000
1583769994970;VielberthGebaeude.1.47;2053.00;1360.00;0.246;0.049;-0.017;0.968;0.000
1583769994980;VielberthGebaeude.1.47;2053.00;1360.00;0.243;0.036;-0.018;0.969;0.000
1583769994990;VielberthGebaeude.1.47;2053.00;1360.00;0.235;0.027;-0.021;0.971;0.000
1583769995001;VielberthGebaeude.1.47;2053.00;1360.00;0.219;0.026;-0.026;0.975;0.000
1583769995010;VielberthGebaeude.1.47;2053.00;1360.00;0.201;0.023;-0.031;0.979;0.000
1583769995020;VielberthGebaeude.1.47;2053.00;1360.00;0.185;0.028;-0.037;0.982;0.000
1583769995030;VielberthGebaeude.1.47;2053.00;1360.00;0.173;0.027;-0.042;0.984;0.000
1583769995040;VielberthGebaeude.1.47;2053.00;1360.00;0.170;0.022;-0.046;0.984;0.000
1583769995051;VielberthGebaeude.1.47;2053.00;1360.00;0.172;0.030;-0.051;0.983;0.000
1583769995061;VielberthGebaeude.1.47;2053.00;1360.00;0.168;0.034;-0.057;0.984;0.000
1583769995071;VielberthGebaeude.1.47;2053.00;1360.00;0.173;0.036;-0.061;0.982;0.000
1583769995081;VielberthGebaeude.1.47;2053.00;1360.00;0.184;0.037;-0.065;0.980;0.000
1583769995092;VielberthGebaeude.1.47;2053.00;1360.00;0.196;0.038;-0.068;0.977;0.000
1583769995102;VielberthGebaeude.1.47;2053.00;1360.00;0.199;0.038;-0.072;0.977;0.000
