timestamp;nodeId;nodeX;nodeY;x;y;z;w;accuracy
1583849138649;VielberthGebaeude.2.68;2105.00;907.00;0.178;0.089;0.000;0.980;0.000
1583849138669;VielberthGebaeude.2.68;2105.00;907.00;0.178;0.089;0.000;0.980;0.000
1583849138689;VielberthGebaeude.2.68;2105.00;907.00;0.178;0.089;0.000;0.980;0.000
1583849138709;VielberthGebaeude.2.68;2105.00;907.00;0.200;0.002;0.018;0.980;0.000
1583849138729;VielberthGebaeude.2.68;2105.00;907.00;0.197;-0.025;0.023;0.980;0.000
1583849138749;VielberthGebaeude.2.68;2105.00;907.00;0.210;-0.009;0.020;0.977;0.000
1583849138776;VielberthGebaeude.2.68;2105.00;907.00;0.223;0.014;0.015;0.975;0.000
1583849138786;VielberthGebaeude.2.68;2105.00;907.00;0.240;0.019;0.014;0.971;0.000
1583849138796;VielberthGebaeude.2.68;2105.00;907.00;0.250;0.021;0.013;0.968;0.000
1583849138806;VielberthGebaeude.2.68;2105.00;907.00;0.224;-0.107;-0.499;0.830;0.000
1583849138816;VielberthGebaeude.2.68;2105.00;907.00;0.217;-0.096;-0.502;0.832;0.000
1583849138826;VielberthGebaeude.2.68;2105.00;907.00;0.207;-0.098;-0.527;0.819;0.000
1583849138836;VielberthGebaeude.2.68;2105.00;907.00;0.195;-0.094;-0.528;0.821;0.000
1583849138846;VielberthGebaeude.2.68;2105.00;907.00;0.186;-0.112;-0.540;0.813;0.000
1583849138856;VielberthGebaeude.2.68;2105.00;907.00;0.182;-0.127;-0.537;0.814;0.000
1583849138866;VielberthGebaeude.2.68;2105.00;907.00;0.189;-0.123;-0.514;0.828;0.000
1583849138876;VielberthGebaeude.2.68;2105.00;907.00;0.180;-0.139;-0.510;0.829;0.000
1583849138886;VielberthGebaeude.2.68;2105.00;907.00;0.170;-0.157;-0.481;0.846;0.000
1583849138896;VielberthGebaeude.2.68;2105.00;907.00;0.163;-0.161;-0.479;0.847;0.000
1583849138906;VielberthGebaeude.2.68;2105.00;907.00;0.160;-0.160;-0.442;0.868;0.000
1583849138917;VielberthGebaeude.2.68;2105.00;907.00;0.142;-0.159;-0.441;0.872;0.000
1583849138927;VielberthGebaeude.2.68;2105.00;907.00;0.132;-0.154;-0.449;0.870;0.000
1583849138938;VielberthGebaeude.2.68;2105.00;907.00;0.131;-0.166;-0.449;0.868;0.000
1583849138948;VielberthGebaeude.2.68;2105.00;907.00;0.143;-0.164;-0.444;0.869;0.000
1583849138958;VielberthGebaeude.2.68;2105.00;907.00;0.157;-0.161;-0.447;0.866;0.000
1583849138968;VielberthGebaeude.2.68;2105.00;907.00;0.168;-0.161;-0.440;0.867;0.000
1583849138977;VielberthGebaeude.2.68;2105.00;907.00;0.182;-0.175;-0.438;0.863;0.000
1583849138988;VielberthGebaeude.2.68;2105.00;907.00;0.184;-0.191;-0.404;0.876;0.000
1583849138998;VielberthGebaeude.2.68;2105.00;907.00;0.177;-0.185;-0.406;0.877;0.000
1583849139008;VielberthGebaeude.2.68;2105.00;907.00;0.177;-0.165;-0.394;0.887;0.000
1583849139018;VielberthGebaeude.2.68;2105.00;907.00;0.173;-0.159;-0.398;0.887;0.000
1583849139028;VielberthGebaeude.2.68;2105.00;907.00;0.167;-0.153;-0.436;0.871;0.000
1583849139038;VielberthGebaeude.2.68;2105.00;907.00;0.158;-0.131;-0.445;0.872;0.000
1583849139048;VielberthGebaeude.2.68;2105.00;907.00;0.145;-0.112;-0.491;0.852;0.000
1583849139059;VielberthGebaeude.2.68;2105.00;907.00;0.150;-0.099;-0.498;0.848;0.000
1583849139069;VielberthGebaeude.2.68;2105.00;907.00;0.149;-0.108;-0.545;0.818;0.000
1583849139079;VielberthGebaeude.2.68;2105.00;907.00;0.157;-0.098;-0.551;0.813;0.000
1583849139089;VielberthGebaeude.2.68;2105.00;907.00;0.159;-0.078;-0.558;0.811;0.000
1583849139100;VielberthGebaeude.2.68;2105.00;907.00;0.136;-0.058;-0.565;0.812;0.000
1583849139110;VielberthGebaeude.2.68;2105.00;907.00;0.117;-0.061;-0.610;0.781;0.000
1583849139120;VielberthGebaeude.2.68;2105.00;907.00;0.104;-0.053;-0.614;0.781;0.000
1583849139130;VielberthGebaeude.2.68;2105.00;907.00;0.090;-0.055;-0.645;0.757;0.000
1583849139141;VielberthGebaeude.2.68;2105.00;907.00;0.084;-0.050;-0.648;0.756;0.000
